_RAJ2000,_DEJ2000,Cluster,MG,ymag,e_ymag,b-y,e_b-y,y-Ha,e_y-Ha,WHa05,WHa06,WHa07,vsini,e_vsini,Teff,e_Teff,logg,e_logg,loggP,Mass,e_Mass,Rad,e_Rad,Vc,SB?,Code,clean,umag,e_umag,gmag,e_gmag,Hamag,e_Hamag,rmag,e_rmag,imag,e_imag,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag
114.0138333,-20.6569167,NGC 2421,429,15.644,0.033,0.37,0.046,0.357,0.076,,,,,,,,,,,,,,,,,O,true,16.34,0.01,15.98,0.0,15.28,0.01,15.44,0.0,15.06,0.01,14.493,14.378,14.268,0.033,0.057,0.096
114.0144583,-20.6413611,NGC 2421,380,14.772,0.024,0.352,0.033,0.163,0.066,,,,,,,,,,,,,,,,,O,false,15.31,0.0,15.16,0.0,14.57,0.01,14.71,0.01,14.33,0.01,14.058,13.935,13.967,0.026,0.04,0.065
114.01475,-20.6533611,NGC 2421,419,14.265,0.018,0.317,0.026,0.361,0.061,,,,,,,,,,,,,,,,,B,false,14.77,0.0,14.6,0.0,13.87,0.01,14.06,0.0,13.64,0.01,13.318,13.279,13.162,0.022,0.027,0.043
114.0160833,-20.5839167,NGC 2421,179,16.661,0.053,0.672,0.079,0.726,0.095,,,,,,,,,,,,,,,,,O,false,18.63,0.03,17.72,0.01,,,16.56,0.01,15.89,0.01,14.882,14.425,14.245,0.085,0.074,0.094
114.0174583,-20.5850833,NGC 2421,182,13.58,0.016,0.385,0.023,0.254,0.058,,,,,,,,,,,,,,,,,O,false,13.74,0.0,13.85,0.0,,,13.5,0.0,13.22,0.0,12.894,12.791,12.799,0.024,0.031,0.034
114.018125,-20.5094167,NGC 2421,22,15.889,0.037,0.518,0.054,0.403,0.08,,,,,,,,,,,,,,,,,O,false,16.84,0.01,16.3,0.0,,,15.66,0.0,15.23,0.01,14.606,14.481,14.354,0.032,0.059,0.081
114.018375,-20.6139444,NGC 2421,291,11.99,0.012,0.585,0.019,0.778,0.055,,,,,,,,,,,,,,,,,O,false,13.27,0.0,,,11.27,0.0,,,,,10.263,9.797,9.687,0.022,0.024,0.023
114.0184583,-20.6186389,NGC 2421,308,15.451,0.03,0.389,0.042,0.27,0.072,,,,,,,,,,,,,,,,,O,false,16.14,0.01,15.76,0.0,,,15.27,0.0,14.92,0.01,14.477,14.34,14.358,0.021,0.054,0.094
114.0195833,-20.6727778,NGC 2421,478,16.299,0.046,0.742,0.069,0.897,0.084,,,,,,,,,,,,,,,,,O,true,17.79,0.02,17.04,0.0,15.56,0.01,15.92,0.0,15.24,0.01,14.117,13.513,13.426,0.051,0.061,0.062
114.0199167,-20.5194722,NGC 2421,38,15.323,0.03,0.521,0.043,0.576,0.07,,,,,,,,,,,,,,,,,O,false,16.11,0.01,15.78,0.0,14.77,0.0,15.06,0.0,14.64,0.01,14.006,13.74,13.654,0.028,0.041,0.053
114.0211667,-20.5626389,NGC 2421,120,16.588,0.052,0.757,0.079,0.546,0.096,,,,,,,,,,,,,,,,,O,false,17.46,0.01,17.14,0.0,,,,,,,14.968,14.664,14.514,0.048,0.066,0.096
114.02125,-20.6354722,NGC 2421,362,15.752,0.036,0.481,0.052,0.476,0.077,,,,,,,,,,,,,,,,,O,false,17.17,0.01,16.95,0.0,15.84,0.01,16.12,0.01,15.54,0.02,14.804,14.503,14.271,0.061,0.078,0.102
114.0215,-20.6290833,NGC 2421,347,14.182,0.023,1.03,0.037,0.955,0.061,,,,,,,,,,,,,,,,,O,false,16.26,0.01,15.12,0.0,,,13.74,0.0,12.94,0.0,11.622,10.978,10.827,0.026,0.027,0.026
114.0224167,-20.6361944,NGC 2421,366,13.93,0.018,0.427,0.025,0.236,0.061,,,,,,,,,,,,,,,,,O,false,14.65,0.0,14.28,0.0,,,13.82,0.0,13.49,0.0,13.009,12.918,12.782,0.032,0.037,0.042
114.0229167,-20.5646944,NGC 2421,129,15.16,0.028,0.538,0.041,0.503,0.069,,,,,,,,,,,,,,,,,O,false,15.73,0.01,15.59,0.0,,,,,,,13.966,13.665,13.647,0.024,0.036,0.046
114.0233333,-20.6503056,NGC 2421,413,15.497,0.03,0.468,0.044,0.522,0.071,,,,,,,,,,,,,,,,,O,false,16.33,0.01,15.9,0.0,15.0,0.01,15.2,0.01,14.76,0.01,14.087,13.832,13.854,0.026,0.036,0.058
114.0235417,-20.6103611,NGC 2421,273,13.96,0.018,0.401,0.025,0.293,0.06,,,,,,,,,,,,,,,,,O,false,14.58,0.0,14.31,0.0,13.69,0.0,13.85,0.0,,,13.095,13.002,12.938,0.051,0.057,0.058
114.0242917,-20.6163333,NGC 2421,297,15.346,0.03,0.53,0.044,0.33,0.072,,,,,,,,,,,,,,,,,O,false,16.2,0.01,15.76,0.0,,,15.16,0.0,14.75,0.0,14.137,13.997,13.842,0.03,0.046,0.063
114.0249167,-20.6118333,NGC 2421,280,14.703,0.024,0.545,0.035,0.543,0.064,,,,,,,,,,,,,,,,,O,false,15.23,0.0,15.13,0.0,,,14.45,0.0,14.03,0.0,13.441,13.212,13.107,0.027,0.035,0.04
114.0265,-20.5849167,NGC 2421,181,13.693,0.016,0.381,0.023,0.243,0.059,,,,,,,,,,,,,,,,,O,false,,,,,13.46,0.01,13.62,0.0,,,12.937,12.869,12.798,0.057,0.058,0.057
114.026875,-20.6826111,NGC 2421,498,14.93,0.025,0.381,0.035,0.215,0.068,,,,,,,,,,,,,,,,,O,true,15.6,0.0,15.26,0.0,14.73,0.01,14.86,0.0,14.55,0.0,14.092,13.962,13.842,0.03,0.042,0.057
114.0269167,-20.6463889,NGC 2421,397,16.183,0.044,0.819,0.068,0.819,0.083,,,,,,,,,,,,,,,,,O,false,17.68,0.01,16.89,0.0,,,,,,,14.027,13.539,13.337,0.03,0.036,0.043
114.0270417,-20.5379722,NGC 2421,67,15.823,0.035,0.478,0.052,0.393,0.078,,,,,,,,,,,,,,,,,O,true,16.72,0.01,16.2,0.0,15.45,0.01,15.62,0.0,15.2,0.01,14.542,14.311,14.231,0.033,0.056,0.071
114.0280417,-20.5852222,NGC 2421,184,14.148,0.019,0.411,0.027,0.253,0.061,,,,,,,,,,,,,,,,,O,false,14.86,0.0,14.54,0.0,,,14.1,0.0,13.77,0.0,13.325,13.214,13.157,0.03,0.039,0.042
114.02825,-20.5911667,NGC 2421,204,14.966,0.026,0.783,0.041,0.896,0.064,,,,,,,,,,,,,,,,,O,false,16.43,0.01,15.64,0.0,,,14.45,0.0,13.77,0.01,12.704,12.196,12.049,0.026,0.031,0.023
114.02875,-20.5437778,NGC 2421,82,14.991,0.025,0.404,0.035,0.367,0.067,,,,,,,,,,,,,,,,,O,false,15.68,0.0,15.3,0.0,,,14.78,0.0,14.38,0.0,13.805,13.618,13.461,0.029,0.037,0.038
114.0289167,-20.6224444,NGC 2421,321,14.209,0.019,0.361,0.027,0.216,0.062,,,,,,,,,,,,,,,,,O,false,14.49,0.0,14.49,0.0,,,14.16,0.0,13.9,0.0,13.563,13.572,13.535,0.029,0.041,0.053
114.031,-20.62175,NGC 2421,317,12.542,0.013,0.351,0.018,0.257,0.057,,,,,,,,,,,,,,,,,O,false,12.38,0.0,12.78,0.0,,,12.48,0.0,12.23,0.0,12.006,11.942,11.936,0.053,0.048,0.049
114.0313333,-20.5893056,NGC 2421,196,16.121,0.04,0.67,0.061,0.751,0.08,,,,,,,,,,,,,,,,,O,false,,,16.47,0.0,15.29,0.01,15.58,0.0,15.01,0.01,14.107,13.805,13.721,0.024,0.041,0.06
114.0318333,-20.6646111,NGC 2421,455,16.332,0.046,0.627,0.068,0.501,0.09,,,,,,,,,,,,,,,,,O,true,17.19,0.01,16.94,0.0,15.86,0.01,16.11,0.01,15.53,0.01,14.953,14.676,14.655,0.038,0.075,0.136
114.0319167,-20.6077778,NGC 2421,258,15.407,0.03,0.454,0.043,0.274,0.072,,,,,,,,,,,,,,,,,O,true,16.25,0.01,15.74,0.0,15.07,0.01,15.19,0.0,14.8,0.0,14.232,14.111,14.1,0.024,0.044,0.073
114.0319583,-20.68825,NGC 2421,513,14.229,0.02,0.443,0.029,0.437,0.061,,,,,,,,,,,,,,,,,O,true,14.67,0.0,14.68,0.0,13.8,0.0,14.05,0.0,13.59,0.0,13.251,13.118,13.071,0.022,0.031,0.039
114.0326667,-20.6230556,NGC 2421,322,12.985,0.013,0.366,0.019,0.261,0.057,,,,,,,,,,,,,,,,,O,false,13.05,0.0,13.25,0.0,12.75,0.0,12.9,0.0,12.63,0.0,12.319,12.228,12.212,0.024,0.028,0.033
114.0342083,-20.5738889,NGC 2421,149,15.214,0.029,0.696,0.044,0.84,0.067,,,,,,,,,,,,,,,,,O,true,17.1,0.01,15.9,0.0,14.4,0.0,14.76,0.0,14.18,0.0,13.327,12.794,12.735,0.024,0.03,0.032
114.0345833,-20.5405278,NGC 2421,72,15.409,0.032,0.855,0.05,0.941,0.069,,,,,,,,,,,,,,,,,O,false,17.1,0.01,16.08,0.0,,,,,,,13.144,12.559,12.386,0.026,0.027,0.025
114.0350417,-20.5900833,NGC 2421,200,14.821,0.025,0.46,0.035,0.229,0.067,,,,,,,,,,,,,,,,,O,false,15.56,0.01,15.25,0.0,14.66,0.0,14.8,0.0,14.47,0.0,14.038,13.881,13.788,0.06,0.056,0.076
114.0350833,-20.5871944,NGC 2421,190,15.879,0.035,0.394,0.05,0.337,0.079,,,,,,,,,,,,,,,,,O,true,16.68,0.01,16.19,0.0,15.49,0.01,15.63,0.0,15.24,0.0,14.639,14.453,14.358,0.04,0.057,0.088
114.03525,-20.6091944,NGC 2421,267,14.478,0.02,0.367,0.029,0.369,0.062,,,,,,,,,,,,,,,,,O,false,15.15,0.0,14.74,0.0,14.11,0.0,14.24,0.0,13.87,0.0,13.354,13.17,13.101,0.026,0.031,0.04
114.0352917,-20.6831389,NGC 2421,501,14.209,0.02,0.417,0.028,0.381,0.061,,,,,,,,,,,,,,,,,O,true,14.59,0.0,14.63,0.0,13.83,0.0,14.05,0.0,13.62,0.0,13.302,13.12,13.116,0.027,0.031,0.035
114.0362083,-20.6232222,NGC 2421,323,12.859,0.013,0.315,0.018,0.182,0.057,,,,,,,,,,,,,,,,,B,false,13.47,0.0,13.19,0.0,12.77,0.0,12.87,0.0,12.62,0.0,12.317,12.263,12.201,0.051,0.049,0.05
114.0364583,-20.6221389,NGC 2421,319,13.277,0.014,0.335,0.02,0.284,0.058,,,,,,,,,,,,,,,,,B,false,13.79,0.0,13.97,0.0,13.32,0.01,13.5,0.0,,,12.876,12.87,12.832,0.027,0.035,0.038
114.0367917,-20.7047222,NGC 2421,554,16.492,0.047,0.463,0.068,0.688,0.089,,,,,,,,,,,,,,,,,O,true,17.29,0.01,17.05,0.0,15.9,0.01,16.17,0.0,15.58,0.01,14.97,14.693,14.729,0.049,0.064,0.116
114.0375,-20.6171111,NGC 2421,300,14.967,0.024,0.299,0.034,0.315,0.066,,,,,,,,,,,,,,,,,O,true,15.51,0.0,15.18,0.0,14.63,0.0,14.75,0.0,14.42,0.0,13.991,13.799,13.781,0.032,0.046,0.061
114.0375417,-20.5785556,NGC 2421,160,16.107,0.042,0.779,0.065,0.705,0.082,,,,,,,,,,,,,,,,,O,true,17.23,0.01,16.73,0.0,15.41,0.01,15.72,0.0,15.1,0.0,14.149,13.801,13.635,0.03,0.037,0.053
114.0383333,-20.6124722,NGC 2421,283,16.531,0.05,0.69,0.075,0.631,0.093,,,,,,,,,,,,,,,,,O,false,17.56,0.01,17.14,0.0,15.82,0.01,16.14,0.0,15.5,0.02,14.764,14.541,14.438,0.069,0.088,0.094
114.0385417,-20.6502778,NGC 2421,411,12.37,0.012,0.339,0.018,0.255,0.056,,,,,,,,,,,,,,,,,B,false,12.34,0.0,,,12.11,0.0,,,,,11.8,11.755,11.737,0.024,0.027,0.029
114.0385417,-20.6481111,NGC 2421,401,13.417,0.015,0.351,0.022,0.208,0.058,,,,,,,,,,,,,,,,,O,false,13.56,0.0,13.77,0.0,13.2,0.01,13.37,0.0,13.03,0.01,12.874,12.831,12.805,0.03,0.034,0.033
114.038625,-20.6016944,NGC 2421,238,15.471,0.032,0.515,0.046,0.317,0.074,,,,,,,,,,,,,,,,,O,true,16.35,0.01,15.88,0.0,15.13,0.0,15.29,0.0,14.87,0.0,14.244,14.04,14.042,0.03,0.046,0.067
114.0394583,-20.6145833,NGC 2421,292,14.557,0.025,0.983,0.04,0.94,0.062,,,,,,,,,,,,,,,,,O,false,16.95,0.01,15.37,0.0,13.66,0.0,14.02,0.0,13.31,0.0,12.12,11.552,11.37,0.024,0.027,0.025
114.0395833,-20.60825,NGC 2421,261,16.642,0.053,0.749,0.08,0.682,0.095,,,,,,,,,,,,,,,,,O,false,17.75,0.01,17.32,0.0,15.99,0.01,16.31,0.01,15.64,0.02,14.845,14.593,14.504,0.076,0.083,0.107
114.0395833,-20.6793056,NGC 2421,490,16.02,0.042,1.297,0.073,1.173,0.077,,,,,,,,,,,,,,,,,O,true,18.76,0.03,17.07,0.0,14.86,0.01,15.33,0.0,14.27,0.01,12.701,11.928,11.703,0.024,0.027,0.027
114.04,-20.5774444,NGC 2421,156,14.931,0.026,0.598,0.039,0.545,0.066,,,,,,,,,,,,,,,,,O,true,15.69,0.0,15.41,0.0,14.44,0.0,14.68,0.0,14.2,0.0,13.541,13.258,13.181,0.026,0.034,0.042
114.0402917,-20.5623056,NGC 2421,119,14.205,0.018,0.427,0.027,0.345,0.061,,,,,,,,,,,,,,,,,O,true,14.94,0.0,14.56,0.0,13.96,0.0,14.09,0.0,13.74,0.0,13.218,13.091,13.055,0.033,0.04,0.05
114.0416667,-20.5960833,NGC 2421,219,14.018,0.017,0.301,0.024,0.339,0.059,,,,,,,,,,,,,,,,,B,true,14.25,0.0,14.2,0.0,13.7,0.0,13.86,0.0,13.52,0.0,13.159,13.025,13.108,0.024,0.028,0.027
114.04225,-20.6526389,NGC 2421,418,15.25,0.028,0.607,0.042,0.825,0.067,,,,,,,,,,,,,,,,,O,true,16.75,0.01,15.86,0.0,14.45,0.0,14.8,0.0,14.19,0.01,13.538,13.073,13.01,0.036,0.041,0.045
114.0422917,-20.6193333,NGC 2421,310,15.806,0.034,0.63,0.052,0.759,0.073,,,,,,,,,,,,,,,,,O,true,17.04,0.01,16.32,0.0,15.06,0.0,15.38,0.0,14.86,0.0,14.095,13.619,13.543,0.021,0.035,0.05
114.0427917,-20.6405556,NGC 2421,375,16.079,0.041,0.62,0.061,0.46,0.084,,,,,,,,,,,,,,,,,O,true,16.94,0.01,16.58,0.0,15.64,0.01,15.87,0.0,15.39,0.01,14.816,14.443,14.505,0.087,0.116,0.488
114.0435833,-20.6887778,NGC 2421,516,16.029,0.039,0.555,0.057,0.469,0.081,,,,,,,,,,,,,,,,,O,true,16.72,0.01,16.5,0.0,15.56,0.01,15.8,0.0,15.3,0.0,14.638,14.39,14.369,0.043,0.058,0.091
114.04375,-20.6431944,NGC 2421,385,12.373,0.012,0.29,0.017,0.258,0.056,,,,,,,,,,,,,,,,,B,false,12.25,0.0,,,12.13,0.0,,,,,11.848,11.84,11.872,0.026,0.041,0.037
114.0439167,-20.5024722,NGC 2421,11,15.814,0.035,0.523,0.052,0.32,0.079,,,,,,,,,,,,,,,,,O,true,16.84,0.01,16.27,0.0,15.52,0.01,15.69,0.0,15.19,0.0,14.568,14.258,14.373,0.053,0.064,0.099
114.044625,-20.6421111,NGC 2421,383,13.801,0.02,0.802,0.03,0.766,0.059,,,,,,,,,,,,,,,,,O,true,15.97,0.01,14.83,0.0,13.22,0.0,13.57,0.0,12.85,0.0,11.664,11.081,10.889,0.061,0.044,0.038
114.0449167,-20.6046111,NGC 2421,247,13.095,0.014,0.389,0.021,0.277,0.058,,,,,,,,,,,,,,,,,O,true,13.24,0.0,13.42,0.0,12.94,0.0,13.12,0.0,12.8,0.0,12.444,12.378,12.293,0.039,0.041,0.043
114.0469167,-20.6007778,NGC 2421,235,14.154,0.019,0.431,0.028,0.278,0.061,,,,,,,,,,,,,,,,,O,true,14.55,0.0,14.44,0.0,13.9,0.0,14.08,0.0,13.72,0.0,13.304,13.188,13.119,0.026,0.039,0.045
114.0472083,-20.6821389,NGC 2421,496,15.077,0.027,0.464,0.039,0.255,0.069,,,,,,,,,,,,,,,,,O,true,15.83,0.01,15.45,0.0,14.89,0.0,15.03,0.0,14.66,0.0,14.159,14.054,14.099,0.043,0.061,0.072
114.0472917,-20.6456667,NGC 2421,395,15.33,0.03,0.516,0.043,0.277,0.072,,,,,,,,,,,,,,,,,O,false,16.11,0.01,15.69,0.0,,,,,,,14.304,14.192,14.154,0.024,0.046,0.074
114.0475417,-20.5594722,NGC 2421,111,11.884,0.011,0.352,0.016,0.276,0.055,,,,,,,,,,,,,,,,,O,false,11.64,0.0,,,11.61,0.0,,,,,11.297,11.24,11.232,0.047,0.028,0.026
114.0479583,-20.5930556,NGC 2421,210,14.971,0.025,0.412,0.036,0.381,0.067,,,,,,,,,,,,,,,,,O,true,15.75,0.01,15.37,0.0,14.81,0.01,14.94,0.0,14.56,0.0,14.024,13.957,13.942,0.045,0.059,0.079
114.0490833,-20.6034722,NGC 2421,244,15.646,0.032,0.519,0.047,0.581,0.072,,,,,,,,,,,,,,,,,O,true,16.43,0.01,15.97,0.0,15.07,0.0,15.28,0.0,14.77,0.0,14.052,13.796,13.836,0.03,0.039,0.051
114.049125,-20.6366944,NGC 2421,367,13.828,0.016,0.279,0.023,0.34,0.058,,,,,,,,,,,,,,,,,B,false,13.96,0.0,14.01,0.0,13.5,0.0,13.65,0.0,13.37,0.0,13.019,12.906,12.918,0.022,0.027,0.032
114.04925,-20.5604722,NGC 2421,114,13.352,0.017,0.701,0.026,0.735,0.058,,,,,,,,,,,,,,,,,O,false,14.93,0.0,14.01,0.0,12.66,0.0,13.02,0.0,12.43,0.01,11.637,11.132,11.054,0.024,0.025,0.025
114.04925,-20.5691667,NGC 2421,138,16.557,0.049,0.724,0.074,0.547,0.093,,,,,,,,,,,,,,,,,O,true,17.77,0.02,17.07,0.0,15.95,0.01,16.18,0.0,15.62,0.0,14.73,14.474,14.223,0.04,0.057,0.072
114.0495,-20.5344167,NGC 2421,64,15.881,0.036,0.514,0.053,0.414,0.079,,,,,,,,,,,,,,,,,O,true,16.79,0.01,16.25,0.0,15.46,0.01,15.64,0.0,15.13,0.01,14.521,14.282,14.193,0.035,0.05,0.068
114.0495417,-20.5586111,NGC 2421,109,15.15,0.028,0.526,0.041,0.402,0.069,,,,,,,,,,,,,,,,,O,true,16.21,0.01,15.76,0.0,15.09,0.01,15.25,0.0,14.79,0.01,14.102,13.897,13.749,0.089,0.118,0.075
114.0497917,-20.6255833,NGC 2421,331,11.826,0.01,0.266,0.015,0.355,0.055,,,,,,,,,,,,,,,,,B,false,11.6,0.0,,,11.45,0.0,,,,,11.17,11.112,11.084,0.022,0.025,0.023
114.050375,-20.66825,NGC 2421,462,12.688,0.011,0.294,0.016,0.43,0.056,,,,,,,,,,,,,,,,,B,true,12.86,0.0,12.9,0.0,12.3,0.0,12.51,0.0,12.18,0.0,11.854,11.717,11.659,0.022,0.028,0.026
114.0512083,-20.5578611,NGC 2421,105,13.698,0.023,1.17,0.037,1.073,0.06,,,,,,,,,,,,,,,,,O,false,16.51,0.01,14.65,0.0,12.65,0.0,13.03,0.0,12.19,0.0,10.782,10.011,9.802,0.022,0.025,0.023
114.0515417,-20.5028333,NGC 2421,12,15.26,0.03,0.577,0.044,0.376,0.071,,,,,,,,,,,,,,,,,O,false,16.24,0.01,15.74,0.0,14.87,0.0,15.04,0.0,14.57,0.01,13.884,13.634,13.489,0.032,0.042,0.041
114.051625,-20.5869444,NGC 2421,189,15.933,0.039,0.644,0.058,0.596,0.079,,,,,,,,,,,,,,,,,O,false,,,,,15.31,0.01,15.62,0.0,15.09,0.0,14.449,14.016,13.971,0.037,0.04,0.051
114.0522917,-20.5998611,NGC 2421,232,15.672,0.032,0.548,0.048,0.621,0.073,,,,,,,,,,,,,,,,,O,true,16.2,0.01,16.04,0.0,15.05,0.01,15.34,0.0,14.83,0.0,14.21,13.896,13.798,0.026,0.022,0.051
114.0532083,-20.6262778,NGC 2421,336,14.486,0.02,0.381,0.029,0.353,0.062,,,,,,,,,,,,,,,,,O,true,14.92,0.0,14.78,0.0,14.18,0.0,14.33,0.0,13.99,0.0,13.523,13.381,13.229,0.03,0.032,0.04
114.0542083,-20.5800556,NGC 2421,166,16.736,0.053,0.673,0.081,0.582,0.098,,,,,,,,,,,,,,,,,O,true,17.7,0.01,17.25,0.0,16.13,0.01,16.38,0.0,15.82,0.01,15.096,14.749,14.541,0.045,0.055,0.092
114.0545417,-20.6128889,NGC 2421,286,15.793,0.035,0.458,0.05,0.299,0.079,,,,,,,,,,,,,,,,,O,true,16.62,0.01,16.13,0.0,15.45,0.0,15.59,0.0,15.2,0.0,14.666,14.537,14.289,0.039,0.064,0.078
114.0551667,-20.63575,NGC 2421,364,16.3,0.045,0.671,0.067,0.506,0.088,,,,,,,,,,,,,,,,,O,true,17.21,0.01,16.78,0.0,15.8,0.01,16.02,0.0,15.53,0.01,14.892,14.492,14.325,0.047,0.055,0.086
114.0552083,-20.5401389,NGC 2421,71,14.618,0.024,0.889,0.038,1.004,0.062,,,,,,,,,,,,,,,,,O,false,16.55,0.01,15.36,0.0,13.65,0.0,14.03,0.0,13.25,0.0,12.048,11.459,11.298,0.026,0.022,0.021
114.0554583,-20.5446944,NGC 2421,84,12.226,0.011,0.351,0.016,0.538,0.055,,,,,,,,,,,,,,,,,O,false,12.54,0.0,,,11.71,0.0,,,,,11.147,10.943,10.89,0.024,0.022,0.023
114.0558333,-20.5833611,NGC 2421,177,13.289,0.013,0.289,0.019,0.441,0.057,,,,,,,,,,,,,,,,,B,true,13.4,0.0,13.49,0.0,12.87,0.0,13.06,0.0,12.75,0.0,12.381,12.23,12.181,0.027,0.028,0.026
114.0564167,-20.5959167,NGC 2421,218,14.503,0.023,0.629,0.034,0.448,0.063,,,,,,,,,,,,,,,,,O,true,14.85,0.0,14.96,0.0,14.07,0.0,14.32,0.0,13.84,0.0,13.276,13.125,13.018,0.026,0.026,0.029
114.0564167,-20.7157222,NGC 2421,577,15.597,0.034,0.604,0.05,0.601,0.073,,,,,,,,,,,,,,,,,O,true,16.45,0.01,16.19,0.0,14.99,0.01,15.3,0.0,14.7,0.01,14.113,13.806,13.662,0.055,0.059,0.061
114.056875,-20.5593333,NGC 2421,110,16.525,0.046,0.524,0.068,0.575,0.091,,,,,,,,,,,,,,,,,O,true,17.46,0.01,16.95,0.0,15.9,0.01,16.15,0.0,15.63,0.0,14.853,14.53,14.489,0.054,0.043,0.101
114.0572917,-20.607,NGC 2421,254,14.081,0.017,0.303,0.025,0.317,0.06,,,,,,,,,,,,,,,,,B,true,14.33,0.0,14.27,0.0,13.78,0.0,13.94,0.0,13.62,0.0,13.251,13.202,13.053,0.026,0.022,0.03
114.0575833,-20.6185833,NGC 2421,307,15.401,0.031,0.551,0.045,0.539,0.071,,,,,,,,,,,,,,,,,O,true,15.94,0.01,15.85,0.0,14.91,0.0,15.2,0.0,14.72,0.0,14.11,13.782,13.732,0.032,0.032,0.051
114.05775,-20.6481667,NGC 2421,402,14.386,0.019,0.295,0.027,0.318,0.062,,,,,,,,,,,,,,,,,B,true,14.76,0.0,14.59,0.0,14.1,0.0,14.25,0.0,13.93,0.0,13.554,13.435,13.289,0.029,0.03,0.044
114.0579167,-20.6886944,NGC 2421,515,15.527,0.031,0.393,0.044,0.326,0.075,,,,,,,,,,,,,,,,,O,true,16.31,0.01,15.94,0.0,15.16,0.01,15.32,0.0,14.86,0.01,14.471,14.372,14.334,0.033,0.035,0.074
114.058375,-20.5786667,NGC 2421,161,15.917,0.039,0.563,0.057,0.428,0.081,,,,,,,,,,,,,,,,,O,true,17.0,0.01,16.45,0.0,15.57,0.01,15.74,0.0,15.29,0.0,14.554,14.425,14.142,0.042,0.049,0.073
114.0595833,-20.7198611,NGC 2421,584,12.825,0.011,0.219,0.016,0.348,0.056,,,,,,,,,,,,,,,,,B,true,13.07,0.0,13.08,0.0,12.46,0.0,12.65,0.0,12.28,0.0,12.135,12.005,11.942,0.026,0.021,0.026
114.0605,-20.6085833,NGC 2421,262,15.437,0.029,0.42,0.042,0.379,0.071,,,,,,,,,,,,,,,,,O,true,16.22,0.01,15.76,0.0,15.11,0.0,15.26,0.0,14.85,0.0,14.298,14.111,14.05,0.039,0.057,0.066
114.0610833,-20.6724444,NGC 2421,477,16.066,0.041,0.625,0.06,0.617,0.082,,,,,,,,,,,,,,,,,O,true,16.92,0.01,16.65,0.0,15.44,0.0,15.74,0.0,15.15,0.01,14.556,14.107,14.17,0.07,0.106,0.099
114.0618333,-20.5406944,NGC 2421,74,15.72,0.036,0.627,0.053,0.222,0.08,,,,,,,,,,,,,,,,,O,true,16.77,0.01,16.25,0.0,15.48,0.01,15.67,0.0,15.17,0.01,14.583,14.381,14.369,0.037,0.053,0.08
114.0622083,-20.7060556,NGC 2421,558,16.0,0.039,0.553,0.057,0.481,0.081,,,,,,,,,,,,,,,,,O,true,16.84,0.01,16.51,0.0,15.47,0.01,15.71,0.0,15.15,0.0,14.633,14.259,14.015,0.043,0.05,0.062
114.062625,-20.5791111,NGC 2421,163,12.164,0.012,0.391,0.018,0.309,0.055,,,,,,,,,,,,,,,,,O,false,12.04,0.0,,,11.87,0.0,,,11.77,0.0,11.489,11.416,11.358,0.026,0.024,0.021
114.0628333,-20.6948333,NGC 2421,530,13.537,0.014,0.284,0.021,0.582,0.057,,,,,,,,,,,,,,,,,Be?,true,13.58,0.0,13.72,0.0,13.03,0.0,13.41,0.0,13.12,0.0,12.826,12.691,12.654,0.024,0.026,0.027
114.0630417,-20.5481111,NGC 2421,92,13.889,0.018,0.369,0.025,0.273,0.06,,,,,,,,,,,,,,,,,O,false,14.09,0.0,14.18,0.0,13.67,0.0,13.85,0.0,13.49,0.01,13.174,13.097,13.072,0.03,0.034,0.039
114.0631667,-20.6064167,NGC 2421,253,14.952,0.023,0.302,0.033,0.317,0.066,,,,,,,,,,,,,,,,,O,true,15.46,0.0,15.15,0.0,14.62,0.0,14.77,0.0,14.4,0.0,13.946,13.975,13.799,0.024,0.028,0.043
114.0632917,-20.6549444,NGC 2421,424,16.689,0.052,0.479,0.075,0.57,0.096,,,,,,,,,,,,,,,,,O,false,17.67,0.01,17.14,0.01,16.15,0.01,16.36,0.01,15.83,0.02,15.226,14.935,14.738,0.045,0.07,0.115
114.0638333,-20.5607778,NGC 2421,116,15.164,0.029,0.693,0.043,0.547,0.068,,,,,,,,,,,,,,,,,O,false,16.21,0.01,15.8,0.0,14.77,0.01,15.0,0.01,14.48,0.01,13.693,13.353,13.224,0.033,0.034,0.037
114.0645417,-20.6716667,NGC 2421,474,12.824,0.024,1.397,0.038,1.312,0.059,,,,,,,,,,,,,,,,,O,false,16.93,0.01,14.01,0.0,11.51,0.0,,,,,9.255,8.315,7.997,0.027,0.033,0.026
114.0658333,-20.59125,NGC 2421,205,13.366,0.019,0.992,0.031,1.078,0.058,,,,,,,,,,,,,,,,,O,false,16.03,0.01,14.18,0.0,12.32,0.0,12.72,0.0,11.92,0.0,10.639,9.896,9.73,0.026,0.021,0.019
114.0664167,-20.6115278,NGC 2421,277,15.352,0.033,0.988,0.053,0.941,0.069,,,,,,,,,,,,,,,,,O,true,17.27,0.01,16.18,0.0,14.46,0.0,14.84,0.0,14.06,0.0,12.76,12.176,12.004,0.024,0.022,0.021
