,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag_imag,umag_gmag_rmag_Hamag,umag_gmag_imag_Hamag,umag_rmag_imag_Hamag,gmag_rmag_imag_Hamag,outlier_columns,RAJ2000,DEJ2000,em
623,16.119,15.534,13.572,12.396,12.922,10.288,9.595,9.134,-1.5513999999999974,-3.5826470588235226,-0.7483488372093021,0.0026279069767474184,0.7509767441860491,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,154.263046,-58.14844,1.0
803,19.117,18.632,16.811,15.766,16.204,13.586,12.941,12.65,-1.4134166666666665,-3.406941176470586,-0.6252790697674435,0.1873023255813946,0.8125813953488379,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,155.980251,-57.752528,1.0
847,20.787,19.893,17.862,16.631,18.291,14.262,13.663,13.32,-1.3423166666666644,3.6446470588235416,-3.313906976744186,-5.10476744186046,-1.7908604651162752,umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,156.055561,-57.727099,0.0
852,20.033,19.217,17.338,16.233,16.704,14.065,13.447,13.065,-1.1914166666666643,-3.2490588235294124,-0.3779302325581366,0.41667441860465226,0.7946046511627889,gmag_rmag_imag_Hamag,156.024183,-57.75791,1.0
854,20.245,19.34,17.04,15.662,16.199,12.828,11.958,11.434,-1.5983666666666618,-4.487294117647044,-0.4562325581395352,0.6074186046511625,1.0636511627906973,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,156.003679,-57.781379,1.0
859,18.458,17.86,15.932,14.812,15.199,12.509,11.853,11.497,-1.4366666666666692,-4.101823529411771,-0.3830000000000017,0.653999999999997,1.0369999999999986,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,156.012708,-57.781747,1.0
874,18.236,17.747,16.084,15.183,15.245,13.214,12.665,12.127,-1.1478166666666652,-4.8904705882352975,0.33183720930232796,1.8520930232558181,1.52025581395349,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,156.079098,-57.7778,1.0
877,19.54,18.871,16.946,15.774,16.792,13.563,12.916,12.524,-1.4601333333333368,-0.3184117647058816,-1.911511627906981,-2.330279069767453,-0.41876744186047254,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,156.070041,-57.789288,0.0
883,14.391,14.504,13.5,12.921,13.495,11.885,11.607,11.452,-1.1648500000000004,-0.14505882352941635,-1.568023255813952,-1.885558139534881,-0.31753488372092953,gmag_rmag_imag_Hamag,156.065328,-57.822011,0.0
897,15.807,15.794,14.602,13.921,14.013,12.518,11.984,11.663,-1.2241500000000014,-3.76352941176471,-0.22020930232558272,0.7599767441860443,0.980186046511627,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,155.611968,-58.245312,1.0
918,19.242,18.938,17.545,16.883,17.166,15.672,15.174,14.874,-0.8986333333333356,-2.126058823529419,-0.4133720930232566,0.32806976744185445,0.7414418604651108,gmag_rmag_imag_Hamag,156.963102,-57.203278,0.0
936,18.393,17.978,16.522,15.663,15.88,14.171,13.714,13.397,-1.1455166666666639,-3.7013529411764576,-0.1350697674418624,0.8213255813953491,0.9563953488372114,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,156.455114,-57.750376,1.0
953,20.712,19.983,17.962,16.962,17.933,15.008,14.349,14.101,-1.087666666666667,0.5430588235294115,-1.7323720930232556,-1.9469302325581372,-0.21455813953488212,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,156.637302,-57.737153,0.0
957,17.749,17.967,17.017,16.431,17.211,14.989,14.671,14.389,-1.2825666666666637,1.025882352941171,-2.1952093023255745,-3.0410232558139403,-0.8458139534883662,umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,156.354491,-57.984584,0.0
970,19.8,18.785,16.548,15.233,16.666,12.785,12.074,11.721,-1.3739166666666613,1.771588235294132,-2.6174883720930207,-3.67972093023255,-1.0622325581395309,umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,155.40101,-58.846349,0.0
1022,20.255,19.78,18.172,17.408,17.807,15.873,15.597,15.409,-0.9129333333333338,-1.8652941176470743,-0.5364186046511576,0.15295348837210532,0.689372093023263,gmag_rmag_imag_Hamag,157.829416,-56.985788,0.0
1034,16.052,15.998,14.837,14.149,14.341,12.922,12.529,12.199,-1.1958666666666673,-3.1262352941176506,-0.43269767441860457,0.286255813953488,0.7189534883720925,gmag_rmag_imag_Hamag,157.900723,-57.022551,1.0
1041,12.952,13.529,12.634,12.092,12.107,10.907,10.585,10.294,-1.5616333333333325,-3.9560000000000075,-0.6150232558139503,0.24544186046512179,0.8604651162790722,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,156.446139,-58.357683,1.0
1050,20.836,19.892,17.917,16.774,17.266,14.83,14.096,13.839,-1.1324500000000017,-3.2300588235294354,-0.30316279069766794,0.5390930232558251,0.842255813953493,gmag_rmag_imag_Hamag,157.163759,-57.828514,1.0
1103,15.914,15.697,14.232,13.383,13.676,12.24,11.853,11.608,-1.3253499999999994,-3.3479411764705835,-0.5257209302325598,0.2646976744186009,0.7904186046511607,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,156.621046,-58.56237,1.0
1110,15.683,16.426,15.718,15.166,15.268,14.186,14.001,13.905,-1.7457999999999976,-3.628294117647054,-1.001558139534883,-0.5283953488372106,0.4731627906976722,umag_gmag_rmag_Hamag,156.321857,-58.870896,0.0
1112,19.026,18.212,16.29,15.122,15.577,13.212,12.593,12.158,-1.3078666666666647,-3.757588235294114,-0.33937209302325533,0.5350697674418621,0.8744418604651172,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,157.438961,-57.927237,1.0
1118,17.672,17.337,15.789,14.893,15.263,13.303,12.723,12.363,-1.2927333333333302,-3.0375882352941166,-0.6029069767441827,0.09323255813954057,0.6961395348837233,gmag_rmag_imag_Hamag,156.974768,-58.356624,1.0
1135,19.708,18.931,16.944,15.84,16.389,13.775,13.054,12.659,-1.2286000000000006,-2.7815294117647076,-0.6146511627906983,0.10837209302325945,0.7230232558139573,gmag_rmag_imag_Hamag,156.671671,-58.690538,1.0
1204,18.728,18.375,16.937,16.199,16.96,15.078,14.65,14.745,-0.9876999999999974,0.5004705882352937,-1.5760465116279025,-1.890116279069761,-0.3140697674418589,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,157.053301,-58.692082,0.0
1214,19.685,19.426,17.89,17.081,17.958,15.37,15.123,14.87,-1.2106833333333344,0.6949999999999866,-1.9640930232558098,-2.447232558139529,-0.4831395348837195,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,157.094569,-58.697403,0.0
1296,17.695,17.308,15.703,14.712,15.087,12.798,12.216,11.784,-1.4133166666666652,-3.562647058823528,-0.5635813953488362,0.17804651162790908,0.7416279069767451,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,157.556044,-58.750924,1.0
1332,16.042,15.933,14.752,13.998,14.219,12.827,12.358,12.163,-1.260766666666667,-3.3084705882353016,-0.45120930232557954,0.22097674418604774,0.6721860465116272,umag_gmag_rmag_Hamag,158.309619,-58.3225,1.0
1366,20.291,19.941,18.39,17.56,17.613,15.631,15.205,15.055,-1.1578333333333348,-4.631941176470595,0.21565116279069707,1.6446279069767402,1.428976744186043,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,158.220034,-58.576624,1.0
1374,16.158,15.704,14.129,13.258,13.622,11.816,11.345,11.022,-1.1283166666666664,-2.7967647058823513,-0.46869767441860555,0.2682558139534874,0.7369534883720927,gmag_rmag_imag_Hamag,158.152224,-58.661093,1.0
1376,15.872,15.456,13.744,12.79,12.998,10.959,10.435,10.06,-1.3171000000000004,-4.367176470588239,-0.11125581395348816,1.121860465116279,1.233116279069767,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,158.14049,-58.675164,1.0
1386,13.956,14.022,12.83,12.19,12.16,10.812,10.402,10.038,-1.2286666666666681,-4.361882352941178,0.010046511627904597,1.2711162790697637,1.2610697674418592,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,158.24211,-58.656141,1.0
1394,16.415,16.234,14.837,14.033,14.287,12.757,12.342,12.055,-1.2796000000000027,-3.345470588235291,-0.46286046511628476,0.3493488372092961,0.8122093023255806,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,159.409457,-57.621989,1.0
1401,14.979,14.243,12.437,11.366,11.68,9.488,8.925,8.498,-1.2096500000000001,-4.117705882352942,-0.05995348837209391,1.0231162790697679,1.0830697674418617,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,158.143987,-58.818031,1.0
1423,20.384,19.964,18.354,17.419,17.816,16.096,15.457,15.105,-1.278583333333329,-3.029529411764707,-0.5863488372092962,0.10962790697675384,0.6959767441860499,gmag_rmag_imag_Hamag,158.90681,-58.223435,1.0
1441,14.35,14.425,13.108,12.36,12.614,10.922,10.488,10.212,-1.4338666666666695,-3.242411764705883,-0.7188604651162832,0.013348837209295805,0.7322093023255788,gmag_rmag_imag_Hamag,157.655355,-59.403385,1.0
1457,17.16,17.133,15.978,15.325,15.403,14.581,14.285,14.172,-1.1592833333333328,-3.6597647058823486,-0.17072093023256002,0.8046976744185996,0.9754186046511595,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,157.719136,-59.398863,1.0
1475,18.266,18.232,17.108,16.476,16.611,15.409,14.991,14.899,-1.1141333333333368,-3.152647058823531,-0.30820930232558624,0.504976744186037,0.8131860465116232,gmag_rmag_imag_Hamag,156.409775,-60.534286,0.0
1504,18.319,18.611,17.386,16.812,17.015,15.841,15.429,15.147,-1.3347666666666644,-2.670764705882347,-0.806581395348837,-0.04895348837208968,0.7576279069767473,gmag_rmag_imag_Hamag,160.147391,-57.355421,0.0
1519,17.183,17.147,16.052,15.593,15.727,14.76,14.422,14.449,-0.7978499999999977,-2.0478235294117595,-0.3036744186046505,0.4828139534883711,0.7864883720930216,gmag_rmag_imag_Hamag,156.52836,-60.611092,0.0
1564,17.306,17.17,15.909,15.171,15.385,14.182,13.891,13.685,-1.2047000000000028,-3.2237647058823606,-0.40646511627907134,0.36183720930232455,0.7683023255813957,gmag_rmag_imag_Hamag,157.936896,-59.60506,1.0
1607,19.804,19.487,18.003,17.187,17.043,15.477,15.003,14.755,-1.1653999999999975,-5.838294117647066,0.6820232558139583,2.497558139534891,1.8155348837209326,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,159.178528,-58.658566,1.0
1618,19.709,19.393,17.92,17.066,16.967,15.229,14.661,14.34,-1.235433333333339,-5.794411764705904,0.5669534883720924,2.2678837209302314,1.7009302325581388,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,159.327987,-58.557411,1.0
1619,20.324,19.996,18.106,17.047,16.69,15.032,14.222,13.954,-1.5958499999999984,-8.751058823529414,1.2329534883720938,3.9448837209302283,2.7119302325581347,umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,159.34289,-58.544154,1.0
1624,16.28,16.386,15.166,14.526,14.524,13.484,13.144,12.949,-1.2686666666666655,-4.222352941176478,-0.10093023255813593,1.1236744186046552,1.224604651162791,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,158.380448,-59.420522,1.0
1659,19.906,19.55,18.106,17.243,17.558,15.799,15.143,14.749,-1.2117833333333405,-3.157647058823544,-0.44248837209302805,0.27627906976743377,0.7187674418604616,gmag_rmag_imag_Hamag,159.377014,-58.673395,1.0
1684,20.097,19.655,17.912,16.923,17.098,14.937,14.352,13.959,-1.3546833333333341,-4.777176470588238,-0.0016046511627921256,1.3384883720930225,1.3400930232558146,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,159.486051,-58.67767,1.0
1706,15.745,15.695,14.396,13.659,13.637,12.116,11.636,11.187,-1.2888833333333343,-4.81652941176471,0.10576744186046463,1.4554186046511624,1.3496511627906977,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,159.661505,-58.615755,1.0
1718,17.747,17.446,15.955,15.127,15.227,13.781,13.349,13.02,-1.2032,-4.366764705882354,0.04751162790697616,1.3082790697674436,1.2607674418604675,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,157.641586,-60.44016,1.0
1721,13.961,14.465,13.803,13.402,13.179,12.489,12.117,11.872,-1.2324833333333356,-4.5049411764705924,0.061279069767439465,1.2366976744185985,1.1754186046511592,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,156.990218,-60.972723,1.0
1738,16.672,16.856,16.066,15.64,15.602,15.075,14.88,14.876,-0.9578999999999979,-3.159058823529405,-0.08767441860465161,0.7898139534883748,0.8774883720930264,gmag_rmag_imag_Hamag,157.274791,-60.805732,1.0
1745,19.957,19.615,17.933,17.092,17.524,15.329,14.766,14.522,-1.1858166666666659,-2.280411764705874,-0.7530697674418632,-0.06567441860465939,0.6873953488372034,gmag_rmag_imag_Hamag,158.201169,-60.083187,0.0
1750,20.018,19.664,18.23,17.464,17.767,15.758,15.476,15.335,-1.0375666666666703,-2.6146470588235373,-0.41406976744186297,0.32232558139534606,0.7363953488372088,gmag_rmag_imag_Hamag,159.978344,-58.512523,0.0
1767,20.204,19.654,17.908,16.906,17.345,14.85,14.189,13.878,-1.2703000000000033,-3.0598235294117804,-0.5628139534883709,0.17246511627907024,0.735279069767441,gmag_rmag_imag_Hamag,160.013301,-58.594451,1.0
1771,20.304,19.967,18.364,17.524,17.733,15.696,15.214,14.914,-1.1889999999999996,-3.7088235294117675,-0.1927906976744177,0.9290232558139537,1.1218139534883713,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,159.837,-58.788374,1.0
1780,19.711,19.505,18.073,17.307,17.37,15.82,15.15,14.697,-1.18556666666667,-4.301470588235293,0.04630232558138889,1.3332558139534751,1.2869534883720861,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,160.127856,-58.554515,1.0
1782,20.114,19.909,18.088,17.127,17.2,14.816,14.208,13.748,-1.540816666666668,-5.48864705882354,0.019953488372093958,1.6728837209302307,1.6529302325581368,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,159.9793,-58.709342,1.0
1792,20.172,19.549,17.833,17.032,17.012,15.41,14.917,14.624,-0.8321499999999955,-4.6410588235293995,0.6736976744186046,2.4357441860465117,1.7620465116279072,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,160.209259,-58.533109,1.0
1796,19.967,19.525,17.937,17.128,17.141,15.457,14.821,14.768,-1.0276833333333346,-4.661764705882373,0.40904651162791195,1.967116279069774,1.5580697674418622,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,160.033846,-58.739538,1.0
1798,19.534,19.25,17.862,17.085,17.234,15.492,14.878,14.961,-1.127549999999996,-3.7425882352940976,-0.09369767441860782,0.951255813953485,1.0449534883720928,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,160.891827,-57.921999,1.0
1807,15.983,16.129,15.158,14.468,14.651,13.455,13.094,12.98,-1.3994999999999995,-3.3967647058823527,-0.6098837209302327,-0.06020930232557897,0.5496744186046536,umag_gmag_rmag_Hamag,160.334415,-58.495236,0.0
1808,18.61,18.467,17.141,16.503,16.516,15.274,14.846,14.47,-1.016033333333329,-3.864352941176471,0.11004651162791243,1.4061162790697777,1.2960697674418653,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,160.067505,-58.749223,1.0
1810,20.339,19.722,18.053,17.161,17.55,15.271,14.909,14.764,-1.0034666666666678,-2.608117647058828,-0.36906976744186104,0.404325581395351,0.7733953488372117,gmag_rmag_imag_Hamag,160.133635,-58.711848,1.0
1812,20.208,19.795,18.155,17.292,17.334,15.53,15.12,14.856,-1.1547833333333355,-4.851058823529426,0.30653488372093196,1.8498372093023325,1.5433023255814005,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,160.194437,-58.682745,1.0
1830,20.409,19.871,18.084,17.182,17.639,15.258,14.601,14.298,-1.1006333333333345,-2.3152352941176497,-0.6204418604651174,0.11439534883720626,0.7348372093023234,gmag_rmag_imag_Hamag,159.360239,-59.524791,0.0
1850,16.625,16.522,15.156,14.317,14.604,12.749,12.195,11.814,-1.4211833333333321,-3.4362941176470674,-0.6245116279069723,0.0807209302325631,0.7052325581395353,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,158.909255,-60.001573,1.0
1855,19.993,19.613,18.153,17.416,17.377,16.036,15.576,15.262,-0.9588833333333309,-4.595529411764708,0.4788604651162818,2.0286511627907045,1.549790697674423,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,160.220829,-58.831179,1.0
1858,18.808,17.908,15.735,14.621,15.104,12.435,11.749,11.323,-1.1237666666666657,-3.1458235294117687,-0.32434883720929997,0.7366279069767518,1.0609767441860518,gmag_rmag_imag_Hamag,160.335877,-58.728685,1.0
1862,15.682,15.806,14.771,14.157,14.269,13.301,12.953,12.759,-1.2394333333333332,-3.3427058823529454,-0.4079069767441849,0.3692325581395344,0.7771395348837192,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,160.77667,-58.309325,1.0
1871,19.961,19.586,18.052,17.339,17.13,15.92,15.403,15.089,-0.9202833333333347,-5.536647058823535,0.9047906976744174,2.9199767441860427,2.0151860465116256,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,160.215529,-58.877453,1.0
1872,19.564,19.327,17.948,17.26,16.894,15.956,15.465,15.145,-1.012866666666666,-6.521000000000017,1.1647674418604712,3.386418604651177,2.221651162790706,umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,160.260553,-58.836049,1.0
1901,20.156,19.762,18.097,17.195,17.481,15.442,14.703,14.624,-1.2446333333333364,-3.55564705882353,-0.3309767441860513,0.6755581395348755,1.0065348837209265,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,160.223288,-58.953733,1.0
1906,19.15,18.693,16.951,16.002,16.354,13.867,13.124,12.643,-1.267016666666672,-3.370823529411777,-0.435279069767445,0.496302325581393,0.9315813953488378,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,159.629826,-59.516718,1.0
1907,20.034,19.688,18.161,17.346,17.506,15.679,15.056,14.918,-1.1345833333333353,-3.8537058823529495,-0.059581395348837274,1.0990465116279045,1.1586279069767416,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,160.146189,-59.040305,1.0
1909,18.007,17.362,15.632,14.662,15.117,13.253,12.768,12.459,-1.117166666666661,-2.657058823529402,-0.5083720930232523,0.1740697674418632,0.6824418604651152,gmag_rmag_imag_Hamag,159.985106,-59.196252,1.0
1911,19.936,19.542,18.015,17.222,17.441,15.678,15.125,15.09,-1.0466166666666665,-3.286352941176484,-0.16113953488371635,0.8616511627907091,1.0227906976744254,gmag_rmag_imag_Hamag,160.16071,-59.036009,1.0
1920,13.044,13.659,13.358,13.181,12.969,13.116,13.082,13.067,-0.9365500000000027,-3.1091764705882436,-0.0776046511627918,0.7114883720930214,0.7890930232558133,gmag_rmag_imag_Hamag,158.093088,-60.876711,1.0
1943,15.973,15.83,14.353,13.533,13.657,11.467,10.88,10.465,-1.3466666666666662,-4.319588235294117,-0.17132558139534942,1.0201860465116266,1.191511627906976,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,160.592487,-58.715865,1.0
1944,20.227,19.909,18.475,17.711,18.002,16.132,15.602,15.148,-1.069933333333337,-2.7147647058823687,-0.4196511627906968,0.34437209302325367,0.7640232558139505,gmag_rmag_imag_Hamag,159.576633,-59.662795,1.0
1946,19.931,19.648,18.24,17.503,17.784,15.977,15.67,15.246,-1.0558833333333286,-2.6407647058823494,-0.4293023255813907,0.3317441860465207,0.7610465116279114,gmag_rmag_imag_Hamag,160.686279,-58.629217,1.0
1947,20.175,19.825,18.293,17.48,17.847,15.542,14.995,14.667,-1.1269499999999961,-2.509647058823516,-0.5803023255813957,0.10674418604650993,0.6870465116279054,gmag_rmag_imag_Hamag,159.55229,-59.689624,0.0
1954,17.804,17.941,17.001,16.565,16.638,15.86,15.497,15.283,-0.9290666666666668,-2.4644705882352924,-0.3220465116279083,0.4498837209302281,0.7719302325581364,gmag_rmag_imag_Hamag,158.249268,-60.841044,1.0
1965,20.413,19.453,17.475,16.378,16.787,14.398,13.755,13.538,-1.0328833333333343,-3.451294117647075,-0.07676744186046092,0.9595813953488426,1.0363488372093033,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,160.396898,-58.972174,1.0
1979,16.351,16.538,15.555,15.153,15.268,14.605,14.449,14.312,-0.9172999999999996,-2.027176470588231,-0.4785116279069783,0.2397209302325568,0.718232558139535,gmag_rmag_imag_Hamag,157.155836,-61.824434,0.0
1983,19.46,19.206,17.793,17.127,17.883,15.612,15.186,14.835,-0.9558999999999991,0.8310588235294124,-1.6623720930232542,-1.989930232558137,-0.327558139534883,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,160.410722,-59.043994,0.0
1984,20.047,19.805,18.284,17.349,17.481,15.504,14.845,14.626,-1.4565833333333298,-4.906647058823513,-0.09260465116279332,1.1244883720930183,1.2170930232558117,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,159.867216,-59.551115,1.0
1986,20.357,19.733,17.911,16.977,17.132,15.113,14.455,14.22,-1.0727666666666693,-4.3707647058823555,0.23109302325581005,1.6962325581395277,1.4651395348837177,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,159.950299,-59.487082,1.0
1991,20.351,19.992,18.289,17.41,17.546,15.585,15.018,14.595,-1.237850000000004,-4.404941176470605,0.014255813953488683,1.4041395348837227,1.389883720930234,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,159.936092,-59.514211,1.0
2000,20.115,19.808,18.015,17.084,17.134,15.208,14.576,14.357,-1.3843166666666693,-5.341764705882357,0.18025581395348525,1.8581395348837155,1.6778837209302302,umag_gmag_rmag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,160.583949,-58.923858,1.0
2006,20.552,19.908,18.14,17.277,17.568,15.49,14.902,14.859,-0.9237833333333338,-3.0235294117647036,-0.09365116279069985,1.0043720930232538,1.0980232558139535,gmag_rmag_imag_Hamag,160.448903,-59.065755,1.0
2007,19.929,19.49,17.933,17.067,16.766,15.421,14.77,14.387,-1.1342333333333323,-7.043529411764719,1.2020000000000046,3.452000000000007,2.2500000000000027,umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,159.995091,-59.498331,1.0
2012,20.105,19.832,18.294,17.495,17.556,15.951,15.524,15.142,-1.1785166666666658,-4.458882352941176,0.11837209302325571,1.5159302325581399,1.3975581395348842,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,160.528256,-59.009884,1.0
2023,19.56,19.308,17.557,16.679,16.191,14.859,14.177,13.884,-1.3430333333333342,-8.506470588235295,1.4890232558139507,4.363558139534881,2.87453488372093,umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,160.09682,-59.464112,1.0
2025,19.571,19.131,17.648,16.731,17.469,15.036,14.441,14.102,-1.225883333333328,-0.7077058823529305,-1.4307441860465082,-1.6468604651162728,-0.21611627906976505,gmag_rmag_imag_Hamag,160.064131,-59.496221,0.0
