,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag,umag_gmag_imag,umag_gmag_Hamag,umag_rmag_imag,umag_rmag_Hamag,umag_imag_Hamag,gmag_rmag_imag,gmag_rmag_Hamag,gmag_imag_Hamag,rmag_imag_Hamag,Jmag_Hmag_Kmag,outlier_columns,ID,DEJ2000,w1_err,e_gmag,e_rmag,objtype_SIMBAD,w1,e_umag,Fe_type,h,h_err,k_err,e_imag,e_Hamag,Halpha_type,e_Kmag,e_Jmag,RAJ2000,e_Hmag,k,objtype_Hou
742,15.492,14.498,13.69,13.45,13.5,13.076,12.986,12.981,0.6127359307359324,0.32597660818713614,0.4856728971962637,1.5100701754385977,1.6173271028037401,2.104616822429909,0.6690526315789471,0.7201028037383178,1.085149532710281,0.2540186915887855,0.0857516339869273,umag_gmag_rmag | umag_gmag_Hamag,J064638.13+112415.9,11.404417,0.023,0.004,0.0,,12.88,0.006,,12.986,0.033,0.036,0.0,0.0,II,0.036,0.03,101.6589,0.033,12.981,HII-region
748,15.079,16.217,13.45,13.13,13.21,12.58,12.449,12.425,-2.4436406926406904,-3.1057368421052596,-2.6696028037383144,1.239760233918132,1.3957289719626198,2.04918691588785,2.5817368421052636,2.655971962616823,3.146439252336447,0.34242990654205463,0.11060784313725587,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064027.91+110830.6,11.141836,0.023,0.013,0.0,,12.245,0.004,,12.449,0.024,0.024,0.0,0.0,II,0.024,0.026,100.11633,0.024,12.425,HII-region
749,15.038,15.256,13.1,12.66,12.9,12.006,11.851,11.781,-1.2353333333333334,-1.8727602339181284,-1.4180186915887847,1.4027953216374283,1.7436074766355154,2.6785607476635516,1.9012631578947379,2.0634766355140197,2.774317757009346,0.5072897196261678,0.09552287581699259,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J063957.84+110445.8,11.079414,0.023,0.012,0.0,Star in Cluster,11.671,0.004,,11.851,0.023,0.023,0.0,0.0,II,0.023,0.024,99.991015,0.023,11.781,HII-region
750,15.411,17.19,13.81,13.55,13.71,13.161,13.036,12.941,-3.373891774891777,-4.099233918128657,-3.551523364485983,1.2847426900584789,1.5038037383177565,2.0613738317757,3.2294736842105274,3.3337383177570103,3.758878504672898,0.304859813084112,0.04428104575163497,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064615.04+113136.2,11.526735,0.025,0.015,0.0,,12.929,0.005,,13.036,0.03,0.035,0.0,0.0,II,0.035,0.025,101.56268,0.03,12.941,HII-region
751,15.492,14.498,13.69,13.45,13.5,13.076,12.986,12.981,0.6127359307359324,0.32597660818713614,0.4856728971962637,1.5100701754385977,1.6173271028037401,2.104616822429909,0.6690526315789471,0.7201028037383178,1.085149532710281,0.2540186915887855,0.0857516339869273,umag_gmag_rmag | umag_gmag_Hamag,J064638.13+112415.9,11.404417,0.023,0.004,0.0,,12.88,0.006,,12.986,0.033,0.036,0.0,0.0,II,0.036,0.03,101.6589,0.033,12.981,HII-region
752,15.387,14.328,13.52,13.27,13.46,12.822,12.727,12.641,0.6777359307359319,0.38460233918128783,0.6168878504672917,1.562906432748539,1.8086822429906564,2.3549439252336475,0.6632631578947367,0.780242990654206,1.1991682242990662,0.30327102803738354,0.02192810457516202,umag_gmag_rmag,J063753.02+080726.3,8.1239755,0.024,0.003,0.0,,12.592,0.005,,12.727,0.03,0.026,0.0,0.0,II,0.026,0.026,99.47093,0.03,12.641,HII-region
753,16.012,15.73,13.64,13.3,13.46,12.735,12.598,12.487,-0.704190476190476,-1.2669473684210522,-0.8742149532710275,1.9584327485380117,2.1970467289719626,2.912373831775701,1.8931578947368422,2.006728971962617,2.548878504672897,0.38485981308411205,0.04268627450980206,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064407.12+095842.2,9.978415,0.024,0.013,0.0,,12.422,0.008,,12.598,0.027,0.027,0.0,0.0,II,0.027,0.026,101.02969,0.027,12.487,HII-region
755,14.927,15.311,12.58,12.1,12.15,11.577,11.331,11.266,-1.6726536796536797,-2.430777777777778,-1.994042056074766,1.7631403508771921,1.929056074766355,2.8896168224299075,2.4531052631578945,2.5320747663551404,3.2481495327102814,0.4940186915887857,0.19077124183006622,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064341.47+091859.9,9.3166556,0.024,0.012,0.0,,11.26,0.007,,11.331,0.026,0.023,0.0,0.0,II,0.023,0.027,100.92281,0.026,11.266,HII-region
756,20.301,17.008,15.16,14.02,14.65,12.094,11.242,10.988,2.421,1.3883684210526315,2.09196261682243,3.7543333333333315,4.645299065420559,7.0699719626168225,1.1879999999999988,1.6120654205607468,3.456084112149533,1.3166355140186923,0.6361830065359452,umag_gmag_rmag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag | rmag_imag_Hamag | Jmag_Hmag_Kmag,J064421.54+092141.6,9.361561,0.022,0.005,0.0,White Dwarf Candidate,10.821,0.056,,11.242,0.024,0.019,0.0,0.0,II,0.019,0.026,101.08978,0.024,10.988,HII-region
757,14.958,16.001,13.3,13.09,13.16,12.565,12.466,12.421,-2.3174978354978366,-2.8985497076023408,-2.4900514018691604,1.4025614035087703,1.5219252336448588,1.9556635514018699,2.579421052631579,2.6362336448598134,2.963009345794394,0.2296261682243,0.06076470588235321,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064432.94+093123.3,9.523164,0.024,0.013,0.0,Star in Cluster,12.377,0.005,,12.466,0.029,0.026,0.0,0.0,II,0.026,0.023,101.13727,0.029,12.421,HII-region
758,15.533,15.328,12.77,12.32,12.52,11.571,11.381,11.261,-1.0020216450216448,-1.7123801169590633,-1.225242990654205,2.2156315789473693,2.5200093457943926,3.4634672897196244,2.2974736842105266,2.4423457943925233,3.15659813084112,0.5060747663551393,0.08803921568627318,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064307.36+092808.1,9.4689255,0.023,0.012,0.0,Star in Cluster,11.197,0.006,,11.381,0.023,0.021,0.0,0.0,II,0.021,0.022,100.78068,0.023,11.261,HII-region
760,15.691,14.75,13.35,13.0,13.22,12.399,12.208,12.167,0.28039393939394,-0.17449707602339082,0.16170093457944046,1.915269005847955,2.2146448598130863,2.96651401869159,1.197368421052632,1.339859813084113,1.9134579439252342,0.41168224299065403,0.1561633986928091,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag,J064539.22+101725.2,10.290341,0.024,0.009,0.0,,12.05,0.006,,12.208,0.027,0.025,0.0,0.0,II,0.025,0.026,101.41342,0.027,12.167,HII-region
762,15.805,13.085,12.75,12.26,12.57,11.352,11.116,10.949,2.5619264069264056,2.1941228070175423,2.457686915887849,2.4589766081871343,2.8800467289719625,3.933224299065421,0.05131578947368498,0.25172897196261784,1.0553271028037396,0.5769158878504677,0.09410457516339951,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,J064311.75+085728.8,8.9580187,0.023,0.003,0.0,Star in Cluster,10.861,0.006,,11.116,0.027,0.024,0.0,0.0,II,0.024,0.029,100.79899,0.027,10.949,HII-region
764,15.409,15.42,13.29,13.03,13.2,12.58,12.464,12.435,-1.0160649350649347,-1.5344502923976602,-1.1417476635514012,1.8027426900584813,2.031523364485983,2.5918971962616832,1.9794736842105272,2.0883644859813093,2.5163084112149536,0.30766355140186896,0.09135947712418274,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064530.82+090318.4,9.0551332,0.024,0.012,0.0,,12.39,0.006,,12.464,0.024,0.021,0.0,0.0,II,0.021,0.02,101.37845,0.024,12.435,HII-region
765,15.687,15.734,13.08,12.61,12.83,11.897,11.643,11.489,-1.2993203463203467,-2.0383216374269013,-1.5261401869158882,2.03530409356725,2.364009345794392,3.3525140186915894,2.3818947368421046,2.5383457943925234,3.2874579439252347,0.531682242990655,0.12315032679738527,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064443.81+090204.1,9.0344823,0.023,0.013,0.0,,11.463,0.006,,11.643,0.023,0.023,0.0,0.0,II,0.023,0.021,101.18257,0.023,11.489,HII-region
766,16.094,15.006,13.7,13.3,13.55,12.656,12.488,12.357,0.47174891774891836,0.0005497076023406322,0.34639252336448734,1.9074502923976646,2.248205607476639,3.107084112149533,1.0744210526315807,1.2366074766355157,1.8917476635514014,0.4700934579439238,0.0566928104575172,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag,J064500.89+090031.3,9.0087018,0.023,0.014,0.0,,11.698,0.006,,12.488,0.052,0.049,0.0,0.0,II,0.049,0.04,101.25372,0.052,12.357,HII-region
767,15.778,15.582,13.55,13.25,13.42,12.76,12.58,12.487,-0.762822510822511,-1.2904795321637432,-0.9052056074766359,1.8630877192982447,2.1016448598130832,2.7408971962616824,1.858315789473684,1.9718598130841118,2.458308411214954,0.3476635514018699,0.1009803921568625,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064450.98+090442.6,9.078524,0.024,0.014,0.0,Star in Cluster,12.441,0.007,,12.58,0.028,0.03,0.0,0.0,II,0.03,0.024,101.21243,0.028,12.487,HII-region
768,15.423,15.467,13.48,13.26,13.33,12.762,12.682,12.575,-0.981588744588745,-1.450801169590644,-1.132471962616823,1.6753976608187124,1.7972056074766347,2.25066355140187,1.859631578947368,1.917607476635514,2.2590093457943934,0.23962616822429977,-0.010915032679739409,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064831.90+093436.5,9.5768325,0.023,0.012,0.0,Star in Cluster,12.503,0.005,,12.682,0.027,0.027,0.0,0.0,II,0.027,0.026,102.13294,0.027,12.575,HII-region
769,16.22,14.898,13.71,13.39,13.52,12.755,12.541,12.478,0.7614285714285712,0.3607602339181285,0.620121495327102,2.1207602339181264,2.325327102803735,2.992803738317754,1.0027368421052618,1.100102803738316,1.6045887850467273,0.3564485981308411,0.16047058823529403,gmag_rmag_imag,J064708.66+091141.7,9.1949378,0.023,0.016,0.0,,12.411,0.007,,12.541,0.022,0.027,0.0,0.0,II,0.027,0.023,101.7861,0.022,12.478,HII-region
772,15.111,16.007,12.95,12.76,12.8,12.477,12.436,12.413,-2.3384805194805214,-2.965725146198832,-2.529471962616823,1.929888888888891,2.0152056074766382,2.401093457943927,2.9470000000000023,2.987607476635517,3.2767196261682265,0.20121495327102779,0.02145751633986992,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064729.66+104021.2,10.672563,0.023,0.013,0.0,Star in Cluster,12.373,0.009,,12.436,0.021,0.03,0.0,0.0,II,0.03,0.023,101.87362,0.021,12.413,HII-region
774,15.438,14.445,13.45,13.24,13.33,12.827,12.759,12.647,0.5234978354978355,0.22490058479532204,0.4250794392523368,1.7325614035087744,1.8713644859813106,2.310710280373832,0.8734210526315805,0.9394859813084125,1.2718691588785047,0.23523364485981213,-0.02716339869281091,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,J064757.58+101202.1,10.200603,0.024,0.009,0.0,Star in Cluster,12.628,0.005,,12.759,0.025,0.026,0.0,0.0,II,0.026,0.023,101.98992,0.025,12.647,HII-region
775,16.656,12.398,13.93,13.49,13.71,12.687,12.464,12.359,4.980891774891774,4.954070175438596,4.92626168224299,2.1907953216374265,2.5121682242990655,3.441514018691588,-1.7867368421052627,-1.6337757009345788,-0.9285420560747664,0.5016822429906539,0.13378431372548882,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J063655.02+092747.3,9.4631647,0.023,0.002,0.0,,12.197,0.01,,12.464,0.024,0.024,0.0,0.0,II,0.024,0.024,99.229276,0.024,12.359,HII-region
776,16.1,15.24,13.77,13.48,13.65,12.988,12.805,12.795,0.16636363636363738,-0.26187134502923826,0.050140186915889284,1.977251461988307,2.213364485981311,2.832897196261683,1.302105263157896,1.4144859813084123,1.886308411214953,0.3376635514018683,0.17450326797385624,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J063615.33+094204.7,9.7013269,0.024,0.007,0.0,,12.698,0.01,,12.805,0.022,0.032,0.0,0.0,II,0.032,0.024,99.063901,0.022,12.795,HII-region
780,15.147,14.317,13.45,13.14,13.35,12.673,12.5,12.487,0.4208961038961036,0.07974853801169635,0.33746261682242984,1.3199239766081896,1.5998037383177584,2.269990654205606,0.6875263157894753,0.8207383177570104,1.3330280373831764,0.3688785046728957,0.1619542483660132,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,J064507.00+113507.3,11.585372,0.023,0.01,0.0,,12.437,0.004,,12.5,0.024,0.029,0.0,0.0,II,0.029,0.026,101.27919,0.024,12.487,HII-region
783,14.979,12.709,12.54,11.9,12.14,11.44,11.305,11.217,2.1902554112554107,1.7543216374269006,1.9801822429906544,1.660520467836259,2.0502149532710296,3.3795607476635503,-0.20152631578947244,-0.016046728971961438,0.9873177570093452,0.707289719626167,0.06022875816993513,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag,J063902.72+103645.1,10.612535,0.022,0.001,0.0,Star in Cluster,11.157,0.008,,11.305,0.022,0.021,0.0,0.0,II,0.021,0.023,99.76137,0.022,11.217,HII-region
784,15.999,15.491,13.66,13.33,13.47,12.844,12.72,12.639,-0.35597835497835373,-0.8694795321637414,-0.5213878504672882,1.9375964912280705,2.154327102803739,2.8443271028037396,1.6399473684210522,1.7431028037383176,2.265018691588785,0.36925233644859834,0.05517647058823298,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J063947.64+101800.2,10.300074,0.023,0.017,0.0,,12.59,0.009,,12.72,0.023,0.029,0.0,0.0,II,0.029,0.027,99.948534,0.023,12.639,HII-region
785,17.603,15.679,14.0,13.22,13.68,11.945,11.421,11.217,1.1317445887445898,0.35656725146199,0.9058177570093471,2.6542280701754413,3.291971962616824,4.9590747663551396,1.2274210526315796,1.5309626168224302,2.800775700934578,0.9089719626168216,0.35066666666666857,umag_rmag_imag | gmag_rmag_imag | gmag_rmag_Hamag,J063936.94+101131.1,10.191984,0.023,0.007,0.0,,11.043,0.012,,11.421,0.024,0.024,0.0,0.0,II,0.024,0.026,99.903932,0.024,11.217,HII-region
786,15.428,16.366,13.65,13.34,13.5,12.88,12.744,12.628,-2.2195757575757558,-2.866853801169589,-2.3977850467289703,1.4009239766081871,1.6322056074766356,2.288373831775702,2.5365263157894726,2.646607476635513,3.144878504672897,0.3548598130841127,0.03743790849673334,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J063732.47+103105.1,10.518097,0.024,0.013,0.0,,12.614,0.005,,12.744,0.022,0.034,0.0,0.0,II,0.034,0.026,99.385306,0.022,12.628,HII-region
787,15.587,15.157,13.15,12.77,12.98,12.194,11.927,11.831,-0.5170259740259741,-1.0915380116959068,-0.6788457943925232,1.9747777777777764,2.2717663551401865,3.079990654205609,1.7869999999999993,1.9283551401869157,2.543028037383179,0.43887850467289824,0.18543137254902078,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J063829.85+103236.3,10.543422,0.023,0.013,0.0,,11.748,0.006,,11.927,0.022,0.023,0.0,0.0,II,0.023,0.027,99.624385,0.022,11.831,HII-region
808,22.486,19.478,17.42,16.06,16.92,13.833,12.939,12.614,2.03690909090909,0.8292748538011674,1.7050934579439248,3.4117309941520424,4.580018691588784,7.503009345794398,1.2706315789473668,1.8266915887850466,4.056971962616827,1.6011214953271067,0.6178562091503276,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag | rmag_imag_Hamag | Jmag_Hmag_Kmag,J053639.20+285604.7,28.934652,0.023,0.012,0.01,,12.388,0.189,,12.939,0.023,0.023,0.01,0.01,II,0.023,0.022,84.163343,0.023,12.614,HII-region
816,19.984,18.292,17.31,16.66,17.04,15.741,15.218,15.2,1.2286320346320334,0.6517192982456135,1.05429906542056,1.8833567251462038,2.4115700934579474,3.79988785046729,0.6056842105263196,0.8570934579439283,1.9143364485981316,0.7565420560747647,0.5077058823529403,Jmag_Hmag_Kmag,J054159.25+310022.2,31.006173,0.037,0.007,0.01,,14.978,0.043,,15.218,0.081,0.125,0.01,0.01,II,0.125,0.061,85.496908,0.081,15.2,HII-region
820,16.991,15.458,14.06,13.61,13.92,12.894,12.69,12.547,0.8733376623376621,0.35503508771929737,0.7496261682242986,2.3836315789473663,2.7949252336448582,3.7692242990654212,1.1374736842105255,1.3332336448598126,2.0783271028037396,0.5369158878504685,0.08249673202614537,gmag_rmag_imag,J054035.91+291137.7,29.193814,0.024,0.007,0.0,,12.467,0.011,,12.69,0.023,0.022,0.0,0.0,II,0.022,0.021,85.14963,0.023,12.547,HII-region
827,20.76,18.494,17.17,16.21,16.89,14.735,14.287,14.044,1.6412554112554139,0.8101169590643302,1.4490093457943949,2.422280701754385,3.3178504672897184,5.401588785046729,0.7682105263157871,1.1944672897196238,2.7892336448598116,1.1506542056074776,0.24152941176470427,umag_rmag_Hamag | umag_imag_Hamag | rmag_imag_Hamag,J054038.87+310949.7,31.163818,0.029,0.007,0.01,,13.773,0.067,,14.287,0.042,0.054,0.01,0.01,II,0.054,0.035,85.161972,0.042,14.044,HII-region
843,19.501,17.635,17.07,16.58,16.96,15.799,15.653,15.197,1.5993982683982675,1.1935146198830386,1.5221915887850461,1.8349766081871333,2.324084112149534,3.3968878504672957,0.2813157894736844,0.5141121495327119,1.337336448598136,0.5965420560747691,-0.2414509803921589,Jmag_Hmag_Kmag,J055332.65+205456.0,20.915558,,0.005,0.0,,,0.03,,,,,0.01,0.01,II,0.13,0.053,88.386069,0.109,,HII-region
882,19.525,17.765,16.94,16.43,16.77,15.469,15.433,15.101,1.3707142857142842,0.9090350877192959,1.2532009345794368,1.964649122807013,2.4197663551401827,3.520794392523363,0.5297368421052615,0.7463551401869144,1.5876168224299072,0.6053271028037399,-0.24609150326797335,Jmag_Hmag_Kmag,J061726.15+234255.4,23.715403,0.043,0.005,0.01,,15.209,0.03,,15.433,0.118,0.113,0.01,0.01,II,0.113,0.056,94.358991,0.118,15.101,HII-region
886,15.761,16.439,13.61,13.19,13.4,12.401,12.092,11.811,-2.0128961038961046,-2.749000000000001,-2.2259018691588786,1.6401228070175438,1.9468878504672904,2.8339906542056084,2.5858421052631586,2.731850467289721,3.405028037383179,0.4788785046728974,0.07024183006535831,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J054434.62+215152.5,21.864594,0.024,0.013,0.0,,11.498,0.005,,12.092,0.023,0.02,0.0,0.0,II,0.02,0.023,86.144283,0.023,11.811,HII-region
917,16.273,14.988,14.03,13.31,13.72,12.242,11.896,11.625,0.8329567099567101,0.21539766081871425,0.6391495327102812,1.3672105263157914,1.9416915887850483,3.476457943925233,0.541157894736843,0.8145887850467298,1.9826261682242983,0.8349532710280363,0.11573856209150271,umag_gmag_imag,J053946.05+302851.8,30.481075,0.023,0.004,0.0,,11.616,0.006,,11.896,0.023,0.026,0.0,0.0,III,0.026,0.023,84.941878,0.023,11.625,HII-region
919,15.113,14.369,12.64,12.19,12.44,11.42,11.204,11.125,-0.0718484848484846,-0.6449532163742693,-0.23852803738317774,1.9256315789473661,2.278607476635512,3.2360841121495327,1.468473684210525,1.6364766355140175,2.364747663551402,0.5200934579439263,0.14887581699346283,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J035437.73+522740.6,52.461297,0.023,0.007,0.0,,11.011,0.004,,11.204,0.029,0.025,0.0,0.0,IV,0.025,0.019,58.657224,0.029,11.125,HII-region
920,15.975,14.869,13.24,12.59,12.93,11.35,10.736,10.476,0.3373376623376625,-0.3466959064327484,0.11837850467289723,1.9443567251461982,2.4336915887850457,3.810794392523364,1.2526842105263152,1.4855887850467284,2.5316168224299065,0.7453271028037387,0.39308496732026066,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064331.00+084841.4,8.8115001,0.023,0.012,0.0,,10.342,0.006,,10.736,0.023,0.019,0.0,0.0,IV,0.019,0.023,100.8792,0.023,10.476,HII-region
921,15.6,14.89,13.19,12.82,13.06,12.285,12.175,12.055,-0.09216450216450356,-0.6094736842105273,-0.22210280373831848,1.9599415204678374,2.2836448598130854,3.080560747663551,1.485789473684212,1.6398598130841138,2.248317757009346,0.43728971962616753,0.00803921568627311,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J063605.92+100536.6,10.093511,0.024,0.014,0.0,White Dwarf Candidate,12.006,0.006,,12.175,0.024,0.024,0.0,0.0,IV,0.024,0.023,99.024707,0.024,12.055,HII-region
927,19.886,18.038,17.24,16.62,17.01,15.66,15.054,15.089,1.4714545454545436,0.9441286549707598,1.3243925233644858,1.8918479532163783,2.422448598130845,3.75441121495327,0.43905263157895075,0.6915981308411248,1.7077663551401865,0.729345794392521,0.6357385620915033,Jmag_Hmag_Kmag,J055541.38+204133.6,20.692671,0.044,0.006,0.01,,15.092,0.037,,15.054,0.075,0.116,0.01,0.01,IV,0.116,0.056,88.92245,0.075,15.089,HII-region
934,15.865,15.292,13.54,12.94,13.24,12.219,12.031,11.982,-0.25370129870129854,-0.9262280701754382,-0.4721775700934572,1.595175438596493,2.033411214953273,3.300700934579441,1.4046315789473693,1.6132149532710292,2.574897196261683,0.6841121495327102,0.14636601307189318,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J035538.56+522008.0,52.335559,0.023,0.012,0.0,,11.678,0.006,,12.031,0.037,0.034,0.0,0.0,VI,0.034,0.032,58.910692,0.037,11.982,HII-region
936,15.865,15.292,13.54,12.94,13.24,12.219,12.031,11.982,-0.25370129870129854,-0.9262280701754382,-0.4721775700934572,1.595175438596493,2.033411214953273,3.300700934579441,1.4046315789473693,1.6132149532710292,2.574897196261683,0.6841121495327102,0.14636601307189318,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J035538.56+522008.0,52.335559,0.023,0.012,0.0,,11.678,0.006,,12.031,0.037,0.034,0.0,0.0,VI,0.034,0.032,58.910692,0.037,11.982,HII-region
937,15.448,16.933,13.44,13.11,13.29,12.672,12.498,12.451,-3.1332121212121207,-3.921883040935672,-3.3405467289719617,1.606596491228071,1.862205607476636,2.563420560747664,3.301947368421053,3.4236074766355142,3.9567383177570097,0.3804672897196262,0.13406535947712644,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,J064723.70+104241.2,10.711448,0.023,0.016,0.0,,12.399,0.007,,12.498,0.022,0.025,0.0,0.0,VI,0.025,0.023,101.84876,0.022,12.451,HII-region
939,16.134,13.73,13.14,12.84,12.99,12.318,12.15,12.065,2.1256017316017317,1.8366900584795318,2.0270841121495327,2.6290877192982447,2.848205607476635,3.4818504672897204,0.4163157894736837,0.5206074766355138,1.0014485981308419,0.34205607476635597,0.09577777777777632,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | umag_rmag_imag,J064542.79+105419.0,10.905297,0.023,0.003,0.0,,12.03,0.01,,12.15,0.025,0.023,0.0,0.0,VI,0.023,0.023,101.42833,0.025,12.065,HII-region
942,20.078,17.375,16.47,15.75,16.24,14.657,14.408,14.186,2.275965367965367,1.667181286549707,2.1248925233644846,2.7322105263157916,3.384448598130841,4.941644859813081,0.48815789473684396,0.7985981308411225,1.9890654205607465,0.8573831775700919,0.06037254901960881,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag,J053717.33+284855.5,28.815442,0.028,0.005,0.01,,13.88,0.039,,14.408,0.048,0.049,0.01,0.01,VI,0.049,0.034,84.322233,0.048,14.186,HII-region
947,20.338,17.88,16.57,15.75,16.17,14.354,13.744,13.518,1.8398614718614745,1.1002807017543887,1.5870186915887885,2.770573099415205,3.3792149532710303,5.113981308411218,0.8352631578947355,1.1249532710280368,2.4420560747663553,0.9377570093457952,0.41797385620915056,umag_rmag_imag | umag_rmag_Hamag,J055504.29+212156.8,21.365795,0.027,0.006,0.0,,13.391,0.052,,13.744,0.033,0.041,0.01,0.01,VI,0.041,0.029,88.767884,0.033,13.518,HII-region
954,15.074,14.837,13.31,13.12,13.21,12.658,12.526,12.482,-0.48353246753246704,-0.8574619883040937,-0.5917056074766347,1.5328888888888867,1.6668037383177567,2.0667102803738344,1.4169999999999985,1.4807383177570088,1.7838691588785065,0.21523364485981483,0.09461437908496659,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064433.29+094604.5,9.7679444,0.024,0.01,0.0,,12.447,0.004,,12.526,0.024,0.032,0.0,0.0,II,0.032,0.026,101.13872,0.024,12.482,unknown
961,16.192,15.3,14.92,14.6,14.7,14.153,13.967,13.917,0.7126926406926398,0.44580116959064214,0.5863925233644848,0.8827602339181286,1.058168224299065,1.7172336448598131,0.1947368421052638,0.27822429906542107,0.7742990654205615,0.34803738317757027,0.1435163398692804,umag_rmag_imag,J054537.46+213829.7,21.641594,0.028,0.004,0.0,,13.913,0.006,,13.967,0.041,0.052,0.0,0.0,II,0.052,0.024,86.406106,0.041,13.917,unknown
962,16.526,15.552,15.04,14.59,14.55,13.874,13.65,13.406,0.7324069264069264,0.36079532163742734,0.4636355140186924,0.93863157894737,1.0097383177570116,1.8859065420560759,0.25147368421052724,0.28531775700934703,0.9322803738317761,0.4387850467289715,0.016679738562091928,umag_gmag_Hamag,J052831.74+271146.5,27.19626,0.026,0.003,0.0,,13.154,0.006,,13.65,0.031,0.032,0.0,0.0,I,0.032,0.026,82.132272,0.031,13.406,unknown
963,16.652,15.242,14.21,13.41,13.64,12.544,12.243,12.1,0.9230389610389612,0.2422339181286548,0.5940280373831778,1.4689005847953212,1.8879813084112151,3.5300373831775715,0.5688421052631576,0.7683084112149532,2.0028878504672907,0.864485981308412,0.17949673202614339,umag_gmag_imag,J053513.09+295912.3,29.986758,0.023,0.004,0.0,,11.31,0.007,,12.243,0.022,0.02,0.0,0.0,I,0.02,0.021,83.80458,0.022,12.1,unknown
