,a,b,f1
1156,gmag_imag_Jmag,imag_Jmag_Kmag,0.04713804713804713
678,umag_imag_Hmag,Jmag_Hmag_Kmag,0.04697986577181208
1337,gmag_Hmag_Kmag,rmag_Jmag_Hmag,0.046822742474916385
836,umag_Hamag_Kmag,Jmag_Hmag_Kmag,0.04666666666666666
1461,rmag_Hamag_Kmag,Jmag_Hmag_Kmag,0.04666666666666666
1321,gmag_Jmag_Kmag,imag_Hamag_Hmag,0.04666666666666666
1501,imag_Hamag_Jmag,Hamag_Jmag_Kmag,0.04666666666666666
1104,gmag_rmag_Kmag,Jmag_Hmag_Kmag,0.046511627906976744
1489,rmag_Hmag_Kmag,imag_Jmag_Kmag,0.046511627906976744
1346,gmag_Hmag_Kmag,Hamag_Jmag_Hmag,0.04620462046204621
499,umag_rmag_Hmag,imag_Jmag_Kmag,0.04620462046204621
1268,gmag_Hamag_Kmag,rmag_imag_Jmag,0.0459016393442623
1289,gmag_Jmag_Hmag,rmag_imag_Hamag,0.0459016393442623
515,umag_rmag_Kmag,gmag_rmag_imag,0.04081632653061224
765,umag_Hamag_Hmag,gmag_rmag_Hamag,0.04081632653061224
802,umag_Hamag_Kmag,gmag_rmag_imag,0.04081632653061224
803,umag_Hamag_Kmag,gmag_rmag_Hamag,0.04081632653061224
685,umag_imag_Kmag,gmag_rmag_imag,0.04067796610169492
1393,rmag_imag_Hmag,rmag_Hmag_Kmag,0.04067796610169492
698,umag_imag_Kmag,gmag_Jmag_Kmag,0.04067796610169492
1130,gmag_imag_Hamag,Hamag_Jmag_Hmag,0.04054054054054054
956,gmag_rmag_imag,gmag_Jmag_Hmag,0.0404040404040404
1267,gmag_Hamag_Kmag,rmag_imag_Hamag,0.040268456375838924
1070,gmag_rmag_Hmag,imag_Hmag_Kmag,0.040268456375838924
1409,rmag_imag_Kmag,rmag_Hmag_Kmag,0.04013377926421405
1074,gmag_rmag_Hmag,Jmag_Hmag_Kmag,0.04013377926421405
1286,gmag_Hamag_Kmag,Jmag_Hmag_Kmag,0.04000000000000001
1260,gmag_Hamag_Hmag,Hamag_Jmag_Hmag,0.04000000000000001
1204,gmag_imag_Kmag,rmag_Hmag_Kmag,0.03986710963455149
920,umag_Hmag_Kmag,gmag_Hamag_Hmag,0.03973509933774835
1041,gmag_rmag_Jmag,Hamag_Jmag_Kmag,0.03973509933774835
1329,gmag_Jmag_Kmag,Jmag_Hmag_Kmag,0.03973509933774835
558,umag_imag_Hamag,umag_Hmag_Kmag,0.03973509933774835
914,umag_Hmag_Kmag,gmag_rmag_Kmag,0.03947368421052632
268,umag_gmag_Kmag,umag_rmag_Hmag,0.034013605442176874
1031,gmag_rmag_Jmag,rmag_Jmag_Hmag,0.03389830508474576
1123,gmag_imag_Hamag,rmag_Hmag_Kmag,0.03378378378378378
1504,imag_Hamag_Hmag,imag_Hamag_Kmag,0.03378378378378378
1037,gmag_rmag_Jmag,imag_Jmag_Hmag,0.03378378378378378
1480,rmag_Jmag_Kmag,imag_Hmag_Kmag,0.03367003367003367
1531,imag_Hmag_Kmag,Hamag_Jmag_Kmag,0.03367003367003367
1503,imag_Hamag_Jmag,Jmag_Hmag_Kmag,0.033557046979865765
1319,gmag_Jmag_Kmag,rmag_Hmag_Kmag,0.033444816053511704
1518,imag_Hamag_Kmag,Jmag_Hmag_Kmag,0.033444816053511704
815,umag_Hamag_Kmag,gmag_Jmag_Kmag,0.0273972602739726
1056,gmag_rmag_Hmag,rmag_imag_Jmag,0.027303754266211604
1008,gmag_rmag_Hamag,Hamag_Jmag_Hmag,0.027303754266211604
1494,rmag_Hmag_Kmag,Jmag_Hmag_Kmag,0.027303754266211604
1032,gmag_rmag_Jmag,rmag_Jmag_Kmag,0.0272108843537415
1122,gmag_imag_Hamag,rmag_Jmag_Kmag,0.02702702702702703
1492,rmag_Hmag_Kmag,Hamag_Jmag_Kmag,0.02702702702702703
912,umag_Hmag_Kmag,gmag_rmag_Jmag,0.02702702702702703
1522,imag_Jmag_Hmag,Hamag_Jmag_Kmag,0.02702702702702703
1497,imag_Hamag_Jmag,imag_Jmag_Hmag,0.026936026936026935
793,umag_Hamag_Hmag,imag_Jmag_Kmag,0.026936026936026935
1094,gmag_rmag_Kmag,rmag_Hmag_Kmag,0.026755852842809368
1062,gmag_rmag_Hmag,rmag_Jmag_Hmag,0.026755852842809368
1048,gmag_rmag_Hmag,gmag_imag_Kmag,0.026578073089700997
1474,rmag_Jmag_Kmag,rmag_Hmag_Kmag,0.02061855670103093
528,umag_rmag_Kmag,gmag_Jmag_Kmag,0.02061855670103093
1336,gmag_Hmag_Kmag,rmag_Hamag_Kmag,0.02061855670103093
999,gmag_rmag_Hamag,rmag_Jmag_Hmag,0.02061855670103093
1077,gmag_rmag_Kmag,gmag_imag_Hmag,0.02061855670103093
1284,gmag_Hamag_Kmag,Hamag_Jmag_Kmag,0.02061855670103093
1128,gmag_imag_Hamag,imag_Jmag_Kmag,0.02054794520547945
1088,gmag_rmag_Kmag,rmag_imag_Kmag,0.02054794520547945
1025,gmag_rmag_Jmag,rmag_imag_Jmag,0.020477815699658702
1170,gmag_imag_Hmag,rmag_imag_Jmag,0.020477815699658702
1455,rmag_Hamag_Kmag,imag_Jmag_Hmag,0.020477815699658702
1005,gmag_rmag_Hamag,imag_Jmag_Hmag,0.02040816326530612
1057,gmag_rmag_Hmag,rmag_imag_Hmag,0.02040816326530612
1322,gmag_Jmag_Kmag,imag_Hamag_Kmag,0.02027027027027027
1058,gmag_rmag_Hmag,rmag_imag_Kmag,0.02027027027027027
1320,gmag_Jmag_Kmag,imag_Hamag_Jmag,0.0202020202020202
1310,gmag_Jmag_Kmag,rmag_imag_Hamag,0.020000000000000004
1417,rmag_imag_Kmag,Hamag_Jmag_Kmag,0.01384083044982699
1297,gmag_Jmag_Hmag,rmag_Jmag_Kmag,0.01384083044982699
666,umag_imag_Hmag,rmag_Jmag_Hmag,0.01384083044982699
1066,gmag_rmag_Hmag,imag_Hamag_Hmag,0.01384083044982699
1361,rmag_imag_Hamag,imag_Hamag_Kmag,0.01384083044982699
825,umag_Hamag_Kmag,rmag_Jmag_Kmag,0.01384083044982699
834,umag_Hamag_Kmag,Hamag_Jmag_Kmag,0.01384083044982699
1303,gmag_Jmag_Hmag,imag_Jmag_Kmag,0.013793103448275862
1063,gmag_rmag_Hmag,rmag_Jmag_Kmag,0.013793103448275862
1416,rmag_imag_Kmag,Hamag_Jmag_Hmag,0.013793103448275862
1306,gmag_Jmag_Hmag,Hamag_Jmag_Kmag,0.013793103448275862
1177,gmag_imag_Hmag,rmag_Jmag_Kmag,0.013793103448275862
1186,gmag_imag_Hmag,Hamag_Jmag_Kmag,0.01374570446735395
1252,gmag_Hamag_Hmag,rmag_Jmag_Kmag,0.01374570446735395
1038,gmag_rmag_Jmag,imag_Jmag_Kmag,0.01374570446735395
1382,rmag_imag_Jmag,imag_Hmag_Kmag,0.01374570446735395
1400,rmag_imag_Hmag,Hamag_Jmag_Hmag,0.01374570446735395
1387,rmag_imag_Hmag,rmag_imag_Kmag,0.01374570446735395
1449,rmag_Hamag_Kmag,rmag_Jmag_Hmag,0.01374570446735395
923,umag_Hmag_Kmag,gmag_Jmag_Kmag,0.01374570446735395
1525,imag_Jmag_Kmag,imag_Hmag_Kmag,0.01374570446735395
1511,imag_Hamag_Hmag,Jmag_Hmag_Kmag,0.0136986301369863
1471,rmag_Jmag_Hmag,Hamag_Jmag_Kmag,0.0136986301369863
1258,gmag_Hamag_Hmag,imag_Jmag_Kmag,0.0136986301369863
1193,gmag_imag_Kmag,gmag_Jmag_Kmag,0.0136986301369863
1251,gmag_Hamag_Hmag,rmag_Jmag_Hmag,0.0136986301369863
571,umag_imag_Hamag,gmag_Jmag_Hmag,0.0136986301369863
921,umag_Hmag_Kmag,gmag_Hamag_Kmag,0.013559322033898305
292,umag_gmag_Kmag,gmag_Jmag_Hmag,0.013513513513513514
492,umag_rmag_Hmag,rmag_Jmag_Hmag,0.006944444444444445
1463,rmag_Jmag_Hmag,rmag_Hmag_Kmag,0.006944444444444445
1374,rmag_imag_Jmag,rmag_Jmag_Hmag,0.006944444444444445
1064,gmag_rmag_Hmag,rmag_Hmag_Kmag,0.006920415224913495
462,umag_rmag_Hmag,umag_imag_Hmag,0.006920415224913495
1516,imag_Hamag_Kmag,Hamag_Jmag_Kmag,0.006920415224913495
1102,gmag_rmag_Kmag,Hamag_Jmag_Kmag,0.006920415224913495
1351,rmag_imag_Hamag,rmag_imag_Hmag,0.006920415224913495
1167,gmag_imag_Hmag,gmag_Jmag_Kmag,0.006920415224913495
1298,gmag_Jmag_Hmag,rmag_Hmag_Kmag,0.006896551724137931
1520,imag_Jmag_Hmag,imag_Hmag_Kmag,0.006896551724137931
1509,imag_Hamag_Hmag,Hamag_Jmag_Kmag,0.006896551724137931
1176,gmag_imag_Hmag,rmag_Jmag_Hmag,0.006896551724137931
1283,gmag_Hamag_Kmag,Hamag_Jmag_Hmag,0.006896551724137931
1467,rmag_Jmag_Hmag,imag_Jmag_Hmag,0.006896551724137931
1161,gmag_imag_Jmag,Jmag_Hmag_Kmag,0.006896551724137931
1488,rmag_Hmag_Kmag,imag_Jmag_Hmag,0.006872852233676975
1325,gmag_Jmag_Kmag,imag_Hmag_Kmag,0.00684931506849315
1101,gmag_rmag_Kmag,Hamag_Jmag_Hmag,0.00684931506849315
1071,gmag_rmag_Hmag,Hamag_Jmag_Hmag,0.006825938566552901
1350,rmag_imag_Hamag,rmag_imag_Jmag,0.006802721088435375
1513,imag_Hamag_Kmag,imag_Jmag_Kmag,0.0
1515,imag_Hamag_Kmag,Hamag_Jmag_Hmag,0.0
1127,gmag_imag_Hamag,imag_Jmag_Hmag,0.0
547,umag_rmag_Kmag,Hamag_Jmag_Kmag,0.0
918,umag_Hmag_Kmag,gmag_imag_Kmag,0.0
546,umag_rmag_Kmag,Hamag_Jmag_Hmag,0.0
1133,gmag_imag_Hamag,Jmag_Hmag_Kmag,0.0
1498,imag_Hamag_Jmag,imag_Jmag_Kmag,0.0
302,umag_gmag_Kmag,rmag_Jmag_Hmag,0.0
1506,imag_Hamag_Hmag,imag_Jmag_Kmag,0.0
1505,imag_Hamag_Hmag,imag_Jmag_Hmag,0.0
938,umag_Hmag_Kmag,imag_Jmag_Hmag,0.0
544,umag_rmag_Kmag,imag_Jmag_Kmag,0.0
942,umag_Hmag_Kmag,Hamag_Jmag_Kmag,0.0
1512,imag_Hamag_Kmag,imag_Jmag_Hmag,0.0
941,umag_Hmag_Kmag,Hamag_Jmag_Hmag,0.0
1536,Hamag_Jmag_Hmag,Jmag_Hmag_Kmag,0.0
939,umag_Hmag_Kmag,imag_Jmag_Kmag,0.0
933,umag_Hmag_Kmag,rmag_Jmag_Kmag,0.0
922,umag_Hmag_Kmag,gmag_Jmag_Hmag,0.0
1121,gmag_imag_Hamag,rmag_Jmag_Hmag,0.0
1534,Hamag_Jmag_Hmag,Hamag_Jmag_Kmag,0.0
1491,rmag_Hmag_Kmag,Hamag_Jmag_Hmag,0.0
1481,rmag_Jmag_Kmag,Hamag_Jmag_Hmag,0.0
1524,imag_Jmag_Hmag,Jmag_Hmag_Kmag,0.0
1486,rmag_Hmag_Kmag,imag_Hamag_Hmag,0.0
1487,rmag_Hmag_Kmag,imag_Hamag_Kmag,0.0
1479,rmag_Jmag_Kmag,imag_Jmag_Kmag,0.0
1478,rmag_Jmag_Kmag,imag_Jmag_Hmag,0.0
1477,rmag_Jmag_Kmag,imag_Hamag_Kmag,0.0
1476,rmag_Jmag_Kmag,imag_Hamag_Hmag,0.0
1475,rmag_Jmag_Kmag,imag_Hamag_Jmag,0.0
1473,rmag_Jmag_Hmag,Jmag_Hmag_Kmag,0.0
926,umag_Hmag_Kmag,rmag_imag_Jmag,0.0
1490,rmag_Hmag_Kmag,imag_Hmag_Kmag,0.0
928,umag_Hmag_Kmag,rmag_imag_Kmag,0.0
1533,imag_Hmag_Kmag,Jmag_Hmag_Kmag,0.0
1469,rmag_Jmag_Hmag,imag_Hmag_Kmag,0.0
1468,rmag_Jmag_Hmag,imag_Jmag_Kmag,0.0
1526,imag_Jmag_Kmag,Hamag_Jmag_Hmag,0.0
1466,rmag_Jmag_Hmag,imag_Hamag_Kmag,0.0
1465,rmag_Jmag_Hmag,imag_Hamag_Hmag,0.0
1462,rmag_Jmag_Hmag,rmag_Jmag_Kmag,0.0
1519,imag_Jmag_Hmag,imag_Jmag_Kmag,0.0
1530,imag_Hmag_Kmag,Hamag_Jmag_Hmag,0.0
931,umag_Hmag_Kmag,rmag_Hamag_Kmag,0.0
1485,rmag_Hmag_Kmag,imag_Hamag_Jmag,0.0
932,umag_Hmag_Kmag,rmag_Jmag_Hmag,0.0
1111,gmag_imag_Hamag,gmag_Jmag_Hmag,0.0
1508,imag_Hamag_Hmag,Hamag_Jmag_Hmag,0.0
1068,gmag_rmag_Hmag,imag_Jmag_Hmag,0.0
543,umag_rmag_Kmag,imag_Jmag_Hmag,0.0
1311,gmag_Jmag_Kmag,rmag_imag_Jmag,0.0
1043,gmag_rmag_Jmag,Jmag_Hmag_Kmag,0.0
1212,gmag_imag_Kmag,Hamag_Jmag_Kmag,0.0
1317,gmag_Jmag_Kmag,rmag_Jmag_Hmag,0.0
1323,gmag_Jmag_Kmag,imag_Jmag_Hmag,0.0
1326,gmag_Jmag_Kmag,Hamag_Jmag_Hmag,0.0
1211,gmag_imag_Kmag,Hamag_Jmag_Hmag,0.0
1330,gmag_Hmag_Kmag,rmag_imag_Hamag,0.0
1209,gmag_imag_Kmag,imag_Jmag_Kmag,0.0
1208,gmag_imag_Kmag,imag_Jmag_Hmag,0.0
1207,gmag_imag_Kmag,imag_Hamag_Kmag,0.0
1340,gmag_Hmag_Kmag,imag_Hamag_Jmag,0.0
1341,gmag_Hmag_Kmag,imag_Hamag_Hmag,0.0
1022,gmag_rmag_Jmag,gmag_Jmag_Kmag,0.0
1206,gmag_imag_Kmag,imag_Hamag_Hmag,0.0
713,umag_imag_Kmag,imag_Jmag_Hmag,0.0
1203,gmag_imag_Kmag,rmag_Jmag_Kmag,0.0
1202,gmag_imag_Kmag,rmag_Jmag_Hmag,0.0
708,umag_imag_Kmag,rmag_Jmag_Kmag,0.0
1352,rmag_imag_Hamag,rmag_imag_Kmag,0.0
1092,gmag_rmag_Kmag,rmag_Jmag_Hmag,0.0
1356,rmag_imag_Hamag,rmag_Jmag_Hmag,0.0
1313,gmag_Jmag_Kmag,rmag_imag_Kmag,0.0
1308,gmag_Jmag_Hmag,Jmag_Hmag_Kmag,0.0
1358,rmag_imag_Hamag,rmag_Hmag_Kmag,0.0
1087,gmag_rmag_Kmag,rmag_imag_Hmag,0.0
1072,gmag_rmag_Hmag,Hamag_Jmag_Kmag,0.0
1257,gmag_Hamag_Hmag,imag_Jmag_Hmag,0.0
1242,gmag_Hamag_Hmag,gmag_Jmag_Kmag,0.0
1262,gmag_Hamag_Hmag,Hamag_Hmag_Kmag,0.0
1263,gmag_Hamag_Hmag,Jmag_Hmag_Kmag,0.0
1238,gmag_Hamag_Jmag,Hamag_Hmag_Kmag,0.0
1265,gmag_Hamag_Kmag,gmag_Jmag_Kmag,0.0
717,umag_imag_Kmag,Hamag_Jmag_Kmag,0.0
1274,gmag_Hamag_Kmag,rmag_Jmag_Hmag,0.0
1275,gmag_Hamag_Kmag,rmag_Jmag_Kmag,0.0
1053,gmag_rmag_Hmag,gmag_Jmag_Kmag,0.0
1280,gmag_Hamag_Kmag,imag_Jmag_Hmag,0.0
1281,gmag_Hamag_Kmag,imag_Jmag_Kmag,0.0
1235,gmag_Hamag_Jmag,imag_Hmag_Kmag,0.0
1287,gmag_Jmag_Hmag,gmag_Jmag_Kmag,0.0
1078,gmag_rmag_Kmag,gmag_imag_Kmag,0.0
714,umag_imag_Kmag,imag_Jmag_Kmag,0.0
1047,gmag_rmag_Hmag,gmag_imag_Hmag,0.0
1083,gmag_rmag_Kmag,gmag_Jmag_Kmag,0.0
1304,gmag_Jmag_Hmag,imag_Hmag_Kmag,0.0
1086,gmag_rmag_Kmag,rmag_imag_Jmag,0.0
1357,rmag_imag_Hamag,rmag_Jmag_Kmag,0.0
1196,gmag_imag_Kmag,rmag_imag_Jmag,0.0
707,umag_imag_Kmag,rmag_Jmag_Hmag,0.0
1395,rmag_imag_Hmag,imag_Hamag_Hmag,0.0
1397,rmag_imag_Hmag,imag_Jmag_Hmag,0.0
1398,rmag_imag_Hmag,imag_Jmag_Kmag,0.0
1401,rmag_imag_Hmag,Hamag_Jmag_Kmag,0.0
1183,gmag_imag_Hmag,imag_Jmag_Kmag,0.0
1182,gmag_imag_Hmag,imag_Jmag_Hmag,0.0
1407,rmag_imag_Kmag,rmag_Jmag_Hmag,0.0
1408,rmag_imag_Kmag,rmag_Jmag_Kmag,0.0
1411,rmag_imag_Kmag,imag_Hamag_Hmag,0.0
1412,rmag_imag_Kmag,imag_Hamag_Kmag,0.0
1413,rmag_imag_Kmag,imag_Jmag_Hmag,0.0
1414,rmag_imag_Kmag,imag_Jmag_Kmag,0.0
1098,gmag_rmag_Kmag,imag_Jmag_Hmag,0.0
1099,gmag_rmag_Kmag,imag_Jmag_Kmag,0.0
989,gmag_rmag_Hamag,gmag_Jmag_Hmag,0.0
537,umag_rmag_Kmag,rmag_Jmag_Hmag,0.0
538,umag_rmag_Kmag,rmag_Jmag_Kmag,0.0
817,umag_Hamag_Kmag,rmag_imag_Hamag,0.0
824,umag_Hamag_Kmag,rmag_Jmag_Hmag,0.0
830,umag_Hamag_Kmag,imag_Jmag_Hmag,0.0
831,umag_Hamag_Kmag,imag_Jmag_Kmag,0.0
1169,gmag_imag_Hmag,rmag_imag_Hamag,0.0
1396,rmag_imag_Hmag,imag_Hamag_Kmag,0.0
1069,gmag_rmag_Hmag,imag_Jmag_Kmag,0.0
1360,rmag_imag_Hamag,imag_Hamag_Hmag,0.0
1392,rmag_imag_Hmag,rmag_Jmag_Kmag,0.0
1362,rmag_imag_Hamag,imag_Jmag_Hmag,0.0
1363,rmag_imag_Hamag,imag_Jmag_Kmag,0.0
1364,rmag_imag_Hamag,imag_Hmag_Kmag,0.0
1365,rmag_imag_Hamag,Hamag_Jmag_Hmag,0.0
1366,rmag_imag_Hamag,Hamag_Jmag_Kmag,0.0
1368,rmag_imag_Hamag,Jmag_Hmag_Kmag,0.0
1369,rmag_imag_Jmag,rmag_imag_Hmag,0.0
1370,rmag_imag_Jmag,rmag_imag_Kmag,0.0
1195,gmag_imag_Kmag,rmag_imag_Hamag,0.0
1375,rmag_imag_Jmag,rmag_Jmag_Kmag,0.0
1093,gmag_rmag_Kmag,rmag_Jmag_Kmag,0.0
1378,rmag_imag_Jmag,imag_Hamag_Hmag,0.0
1379,rmag_imag_Jmag,imag_Hamag_Kmag,0.0
1380,rmag_imag_Jmag,imag_Jmag_Hmag,0.0
1381,rmag_imag_Jmag,imag_Jmag_Kmag,0.0
1384,rmag_imag_Jmag,Hamag_Jmag_Kmag,0.0
1096,gmag_rmag_Kmag,imag_Hamag_Hmag,0.0
1386,rmag_imag_Jmag,Jmag_Hmag_Kmag,0.0
1097,gmag_rmag_Kmag,imag_Hamag_Kmag,0.0
1185,gmag_imag_Hmag,Hamag_Jmag_Hmag,0.0
1391,rmag_imag_Hmag,rmag_Jmag_Hmag,0.0
508,umag_rmag_Kmag,umag_imag_Kmag,0.0
